date;Hours;DK1;DK2
18/04/2019;12 - 13;904;342
18/04/2019;13 - 14;950;337
18/04/2019;14 - 15;961;337
18/04/2019;15 - 16;966;306
18/04/2019;16 - 17;924;281
18/04/2019;17 - 18;917;252
18/04/2019;18 - 19;830;236
18/04/2019;19 - 20;638;250
18/04/2019;20 - 21;635;263
18/04/2019;21 - 22;790;252
18/04/2019;22 - 23;913;251
18/04/2019;23 - 00;946;237
19/04/2019;00 - 01;923;234
19/04/2019;01 - 02;810;269
19/04/2019;02 - 03;758;324
19/04/2019;03 - 04;765;341
19/04/2019;04 - 05;754;364
19/04/2019;05 - 06;679;379
19/04/2019;06 - 07;632;372
19/04/2019;07 - 08;563;338
19/04/2019;08 - 09;382;275
19/04/2019;09 - 10;294;235
19/04/2019;10 - 11;370;226
19/04/2019;11 - 12;451;216
19/04/2019;12 - 13;440;216
19/04/2019;13 - 14;437;219
19/04/2019;14 - 15;402;219
19/04/2019;15 - 16;324;199
19/04/2019;16 - 17;247;191
19/04/2019;17 - 18;200;184
19/04/2019;18 - 19;176;132
19/04/2019;19 - 20;192;106
19/04/2019;20 - 21;250;99
19/04/2019;21 - 22;293;94
19/04/2019;22 - 23;277;68
19/04/2019;23 - 00;275;52
20/04/2019;00 - 01;225;63
20/04/2019;01 - 02;168;66
20/04/2019;02 - 03;113;52
20/04/2019;03 - 04;78;40
20/04/2019;04 - 05;63;42
20/04/2019;05 - 06;51;30
20/04/2019;06 - 07;53;33
20/04/2019;07 - 08;42;30
20/04/2019;08 - 09;32;31
20/04/2019;09 - 10;15;17
20/04/2019;10 - 11;10;17
20/04/2019;11 - 12;16;24
20/04/2019;12 - 13;19;29
20/04/2019;13 - 14;30;31
20/04/2019;14 - 15;61;35
20/04/2019;15 - 16;112;31
20/04/2019;16 - 17;153;34
20/04/2019;17 - 18;200;33
20/04/2019;18 - 19;226;32
20/04/2019;19 - 20;218;31
20/04/2019;20 - 21;190;33
20/04/2019;21 - 22;179;41
20/04/2019;22 - 23;160;27
20/04/2019;23 - 00;140;16
21/04/2019;00 - 01;139;14
21/04/2019;01 - 02;105;14
21/04/2019;02 - 03;100;14
21/04/2019;03 - 04;92;16
21/04/2019;04 - 05;111;17
21/04/2019;05 - 06;153;16
21/04/2019;06 - 07;174;16
21/04/2019;07 - 08;170;15
21/04/2019;08 - 09;124;13
21/04/2019;09 - 10;98;12
21/04/2019;10 - 11;119;13
21/04/2019;11 - 12;147;15
21/04/2019;12 - 13;147;17
21/04/2019;13 - 14;120;17
21/04/2019;14 - 15;91;19
21/04/2019;15 - 16;78;19
21/04/2019;16 - 17;67;18
21/04/2019;17 - 18;61;19
21/04/2019;18 - 19;66;19
21/04/2019;19 - 20;57;16
21/04/2019;20 - 21;61;23
21/04/2019;21 - 22;98;26
21/04/2019;22 - 23;187;41
21/04/2019;23 - 00;266;73
22/04/2019;00 - 01;294;80
22/04/2019;01 - 02;353;71
22/04/2019;02 - 03;431;76
22/04/2019;03 - 04;500;91
22/04/2019;04 - 05;632;100
22/04/2019;05 - 06;891;100
22/04/2019;06 - 07;993;103
22/04/2019;07 - 08;984;95
22/04/2019;08 - 09;737;87
22/04/2019;09 - 10;709;113
22/04/2019;10 - 11;878;166
22/04/2019;11 - 12;985;302
22/04/2019;12 - 13;1263;415
22/04/2019;13 - 14;1509;522
22/04/2019;14 - 15;1792;695
22/04/2019;15 - 16;1979;769
22/04/2019;16 - 17;1797;790
22/04/2019;17 - 18;1990;809
22/04/2019;18 - 19;2315;800
22/04/2019;19 - 20;2421;761
22/04/2019;20 - 21;2397;756
22/04/2019;21 - 22;2497;745
22/04/2019;22 - 23;2611;634
22/04/2019;23 - 00;2008;454
23/04/2019;00 - 01;2196;574
23/04/2019;01 - 02;1709;639
23/04/2019;02 - 03;1675;671
23/04/2019;03 - 04;1659;540
23/04/2019;04 - 05;1704;681
23/04/2019;05 - 06;2268;692
23/04/2019;06 - 07;2302;723
23/04/2019;07 - 08;2269;762
23/04/2019;08 - 09;2459;827
23/04/2019;09 - 10;2831;880
23/04/2019;10 - 11;2960;897
23/04/2019;11 - 12;3222;910
23/04/2019;12 - 13;2420;871
23/04/2019;13 - 14;2345;873
23/04/2019;14 - 15;2535;878
23/04/2019;15 - 16;2906;923
23/04/2019;16 - 17;2877;918
23/04/2019;17 - 18;3013;896
23/04/2019;18 - 19;3228;872
23/04/2019;19 - 20;2965;873
23/04/2019;20 - 21;2938;816
23/04/2019;21 - 22;2650;694
23/04/2019;22 - 23;2518;549
23/04/2019;23 - 00;2155;519
24/04/2019;00 - 01;2106;560
24/04/2019;01 - 02;2061;631
24/04/2019;02 - 03;2195;673
24/04/2019;03 - 04;2200;627
24/04/2019;04 - 05;2169;621
24/04/2019;05 - 06;2321;753
24/04/2019;06 - 07;2421;785
24/04/2019;07 - 08;2243;683
24/04/2019;08 - 09;2353;706
24/04/2019;09 - 10;2931;704
24/04/2019;10 - 11;3048;642
24/04/2019;11 - 12;3135;609
24/04/2019;12 - 13;3160;539
24/04/2019;13 - 14;3126;479
24/04/2019;14 - 15;3003;486
24/04/2019;15 - 16;2878;517
24/04/2019;16 - 17;2798;537
24/04/2019;17 - 18;2750;540
24/04/2019;18 - 19;2841;520
24/04/2019;19 - 20;2491;501
24/04/2019;20 - 21;2248;557
24/04/2019;21 - 22;2310;519
24/04/2019;22 - 23;2371;470
24/04/2019;23 - 00;2242;443
25/04/2019;00 - 01;1985;451
25/04/2019;01 - 02;1838;422
25/04/2019;02 - 03;1784;457
25/04/2019;03 - 04;2061;453
25/04/2019;04 - 05;2197;368
25/04/2019;05 - 06;1767;267
25/04/2019;06 - 07;1714;342
25/04/2019;07 - 08;1598;358
25/04/2019;08 - 09;1375;302
25/04/2019;09 - 10;1021;300
25/04/2019;10 - 11;733;151
25/04/2019;11 - 12;655;88
25/04/2019;12 - 13;642;93
25/04/2019;13 - 14;404;73
25/04/2019;14 - 15;304;50
25/04/2019;15 - 16;307;57
25/04/2019;16 - 17;337;48
25/04/2019;17 - 18;369;45
25/04/2019;18 - 19;442;91
25/04/2019;19 - 20;500;171
25/04/2019;20 - 21;597;266
25/04/2019;21 - 22;802;342
25/04/2019;22 - 23;985;394
25/04/2019;23 - 00;1116;450
26/04/2019;00 - 01;1149;474
26/04/2019;01 - 02;1067;502
26/04/2019;02 - 03;1072;528
26/04/2019;03 - 04;1077;521
26/04/2019;04 - 05;911;530
26/04/2019;05 - 06;854;540
26/04/2019;06 - 07;970;513
26/04/2019;07 - 08;851;541
26/04/2019;08 - 09;719;545
26/04/2019;09 - 10;699;540
26/04/2019;10 - 11;748;301
26/04/2019;11 - 12;717;178
26/04/2019;12 - 13;529;179
26/04/2019;13 - 14;355;135
26/04/2019;14 - 15;229;74
26/04/2019;15 - 16;238;67
26/04/2019;16 - 17;299;113
26/04/2019;17 - 18;318;258
26/04/2019;18 - 19;394;334
26/04/2019;19 - 20;411;454
26/04/2019;20 - 21;598;460
26/04/2019;21 - 22;529;488
26/04/2019;22 - 23;537;550
26/04/2019;23 - 00;503;539
27/04/2019;00 - 01;554;513
27/04/2019;01 - 02;599;479
27/04/2019;02 - 03;534;448
27/04/2019;03 - 04;486;447
27/04/2019;04 - 05;512;333
27/04/2019;05 - 06;456;178
27/04/2019;06 - 07;315;190
27/04/2019;07 - 08;461;157
27/04/2019;08 - 09;488;97
27/04/2019;09 - 10;427;68
27/04/2019;10 - 11;327;48
27/04/2019;11 - 12;288;36
27/04/2019;12 - 13;326;33
27/04/2019;13 - 14;343;32
27/04/2019;14 - 15;328;36
27/04/2019;15 - 16;277;27
27/04/2019;16 - 17;171;30
27/04/2019;17 - 18;110;34
27/04/2019;18 - 19;110;57
27/04/2019;19 - 20;67;91
27/04/2019;20 - 21;48;61
27/04/2019;21 - 22;31;56
27/04/2019;22 - 23;18;27
27/04/2019;23 - 00;13;31
28/04/2019;00 - 01;17;52
28/04/2019;01 - 02;18;41
28/04/2019;02 - 03;16;60
28/04/2019;03 - 04;18;72
28/04/2019;04 - 05;47;74
28/04/2019;05 - 06;108;59
28/04/2019;06 - 07;98;55
28/04/2019;07 - 08;175;69
28/04/2019;08 - 09;202;40
28/04/2019;09 - 10;198;27
28/04/2019;10 - 11;251;30
28/04/2019;11 - 12;254;30
28/04/2019;12 - 13;301;28
28/04/2019;13 - 14;306;41
28/04/2019;14 - 15;292;74
28/04/2019;15 - 16;243;106
28/04/2019;16 - 17;278;142
28/04/2019;17 - 18;264;167
28/04/2019;18 - 19;276;238
28/04/2019;19 - 20;240;211
28/04/2019;20 - 21;195;160
28/04/2019;21 - 22;159;165
28/04/2019;22 - 23;102;175
28/04/2019;23 - 00;59;115
29/04/2019;00 - 01;57;95
29/04/2019;01 - 02;54;131
29/04/2019;02 - 03;96;154
29/04/2019;03 - 04;196;152
29/04/2019;04 - 05;351;188
29/04/2019;05 - 06;277;211
29/04/2019;06 - 07;198;213
29/04/2019;07 - 08;165;185
29/04/2019;08 - 09;146;190
29/04/2019;09 - 10;177;160
29/04/2019;10 - 11;174;154
29/04/2019;11 - 12;208;159
29/04/2019;12 - 13;252;194
29/04/2019;13 - 14;359;263
29/04/2019;14 - 15;509;296
29/04/2019;15 - 16;647;303
29/04/2019;16 - 17;659;410
29/04/2019;17 - 18;682;294
29/04/2019;18 - 19;612;123
29/04/2019;19 - 20;520;47
29/04/2019;20 - 21;466;30
29/04/2019;21 - 22;483;36
29/04/2019;22 - 23;506;29
29/04/2019;23 - 00;488;26
30/04/2019;00 - 01;465;28
30/04/2019;01 - 02;494;28
30/04/2019;02 - 03;480;28
30/04/2019;03 - 04;424;33
30/04/2019;04 - 05;399;36
30/04/2019;05 - 06;374;45
30/04/2019;06 - 07;412;55
30/04/2019;07 - 08;398;45
30/04/2019;08 - 09;290;32
30/04/2019;09 - 10;342;26
30/04/2019;10 - 11;528;23
30/04/2019;11 - 12;689;21
30/04/2019;12 - 13;797;26
30/04/2019;13 - 14;822;38
30/04/2019;14 - 15;908;79
30/04/2019;15 - 16;954;108
30/04/2019;16 - 17;896;140
30/04/2019;17 - 18;862;220
30/04/2019;18 - 19;788;339
30/04/2019;19 - 20;762;467
30/04/2019;20 - 21;916;497
30/04/2019;21 - 22;957;446
30/04/2019;22 - 23;1022;415
30/04/2019;23 - 00;1202;374
01/05/2019;00 - 01;1332;324
01/05/2019;01 - 02;1392;325
01/05/2019;02 - 03;1520;371
01/05/2019;03 - 04;1693;434
01/05/2019;04 - 05;1856;494
01/05/2019;05 - 06;2053;535
01/05/2019;06 - 07;2164;567
01/05/2019;07 - 08;2204;587
01/05/2019;08 - 09;2300;584
01/05/2019;09 - 10;2437;625
01/05/2019;10 - 11;2567;708
01/05/2019;11 - 12;2687;759
01/05/2019;12 - 13;2793;791
01/05/2019;13 - 14;2924;830
01/05/2019;14 - 15;2630;827
01/05/2019;15 - 16;3071;913
01/05/2019;16 - 17;3612;926
01/05/2019;17 - 18;3702;903
01/05/2019;18 - 19;3780;896
01/05/2019;19 - 20;3820;894
01/05/2019;20 - 21;3487;901
01/05/2019;21 - 22;3518;918
01/05/2019;22 - 23;3473;946
01/05/2019;23 - 00;3438;971
02/05/2019;00 - 01;3478;973
02/05/2019;01 - 02;3353;976
02/05/2019;02 - 03;3186;973
02/05/2019;03 - 04;2879;937
02/05/2019;04 - 05;2881;940
02/05/2019;05 - 06;2824;943
02/05/2019;06 - 07;2810;952
02/05/2019;07 - 08;2952;967
02/05/2019;08 - 09;3084;924
02/05/2019;09 - 10;3239;943
02/05/2019;10 - 11;3081;930
02/05/2019;11 - 12;3419;953
02/05/2019;12 - 13;3265;942
02/05/2019;13 - 14;3251;936
02/05/2019;14 - 15;3281;931
02/05/2019;15 - 16;3199;978
02/05/2019;16 - 17;3204;971
02/05/2019;17 - 18;3328;979
02/05/2019;18 - 19;3145;956
02/05/2019;19 - 20;2902;930
02/05/2019;20 - 21;2597;929
02/05/2019;21 - 22;2310;904
02/05/2019;22 - 23;2173;858
02/05/2019;23 - 00;2040;817
03/05/2019;00 - 01;2021;770
03/05/2019;01 - 02;1931;716
03/05/2019;02 - 03;1687;693
03/05/2019;03 - 04;1746;628
03/05/2019;04 - 05;1742;536
03/05/2019;05 - 06;1725;478
03/05/2019;06 - 07;1691;422
03/05/2019;07 - 08;1876;407
03/05/2019;08 - 09;2267;473
03/05/2019;09 - 10;2482;519
03/05/2019;10 - 11;2560;652
03/05/2019;11 - 12;2728;734
03/05/2019;12 - 13;2803;725
03/05/2019;13 - 14;2949;742
03/05/2019;14 - 15;3036;741
03/05/2019;15 - 16;2944;716
03/05/2019;16 - 17;2838;818
03/05/2019;17 - 18;2782;785
03/05/2019;18 - 19;2477;840
03/05/2019;19 - 20;2323;807
03/05/2019;20 - 21;2204;756
03/05/2019;21 - 22;1887;808
03/05/2019;22 - 23;1633;866
03/05/2019;23 - 00;1795;843
04/05/2019;00 - 01;1826;844
04/05/2019;01 - 02;1543;772
04/05/2019;02 - 03;1275;777
04/05/2019;03 - 04;1155;788
04/05/2019;04 - 05;1120;726
04/05/2019;05 - 06;1326;701
04/05/2019;06 - 07;1523;666
04/05/2019;07 - 08;1667;564
04/05/2019;08 - 09;1713;429
04/05/2019;09 - 10;1784;275
04/05/2019;10 - 11;1716;312
04/05/2019;11 - 12;1744;390
04/05/2019;12 - 13;1809;417
04/05/2019;13 - 14;1897;559
04/05/2019;14 - 15;1608;450
04/05/2019;15 - 16;1581;368
04/05/2019;16 - 17;1512;284
04/05/2019;17 - 18;1231;336
04/05/2019;18 - 19;921;487
04/05/2019;19 - 20;656;270
04/05/2019;20 - 21;431;131
04/05/2019;21 - 22;399;93
04/05/2019;22 - 23;508;82
04/05/2019;23 - 00;591;81
05/05/2019;00 - 01;676;88
05/05/2019;01 - 02;604;108
05/05/2019;02 - 03;593;114
05/05/2019;03 - 04;654;145
05/05/2019;04 - 05;678;137
05/05/2019;05 - 06;779;106
05/05/2019;06 - 07;863;73
05/05/2019;07 - 08;947;67
05/05/2019;08 - 09;1176;98
05/05/2019;09 - 10;1478;176
05/05/2019;10 - 11;1607;212
05/05/2019;11 - 12;1800;249
05/05/2019;12 - 13;2127;271
05/05/2019;13 - 14;2390;272
05/05/2019;14 - 15;2674;281
05/05/2019;15 - 16;2809;338
05/05/2019;16 - 17;2837;411
05/05/2019;17 - 18;2701;471
05/05/2019;18 - 19;2737;529
05/05/2019;19 - 20;2591;507
05/05/2019;20 - 21;2373;571
05/05/2019;21 - 22;2276;584
05/05/2019;22 - 23;2261;568
05/05/2019;23 - 00;2208;551
06/05/2019;00 - 01;2056;587
06/05/2019;01 - 02;2043;555
06/05/2019;02 - 03;1998;544
06/05/2019;03 - 04;1963;522
06/05/2019;04 - 05;1887;533
06/05/2019;05 - 06;1957;614
06/05/2019;06 - 07;1853;640
06/05/2019;07 - 08;1591;663
06/05/2019;08 - 09;1842;698
06/05/2019;09 - 10;2172;591
06/05/2019;10 - 11;2174;597
06/05/2019;11 - 12;2695;629
06/05/2019;12 - 13;2777;629
06/05/2019;13 - 14;2893;780
06/05/2019;14 - 15;2797;822
06/05/2019;15 - 16;2843;817
06/05/2019;16 - 17;2706;867
06/05/2019;17 - 18;3023;857
06/05/2019;18 - 19;3070;787
06/05/2019;19 - 20;2930;792
06/05/2019;20 - 21;2596;788
06/05/2019;21 - 22;2316;726
06/05/2019;22 - 23;2193;708
06/05/2019;23 - 00;2200;714
07/05/2019;00 - 01;2266;684
07/05/2019;01 - 02;2354;681
07/05/2019;02 - 03;2365;673
07/05/2019;03 - 04;2344;680
07/05/2019;04 - 05;2265;702
07/05/2019;05 - 06;2168;722
07/05/2019;06 - 07;2135;703
07/05/2019;07 - 08;2121;707
07/05/2019;08 - 09;2362;726
07/05/2019;09 - 10;2374;740
07/05/2019;10 - 11;2420;681
07/05/2019;11 - 12;2478;639
07/05/2019;12 - 13;2552;585
07/05/2019;13 - 14;2569;487
07/05/2019;14 - 15;2622;409
07/05/2019;15 - 16;2584;435
07/05/2019;16 - 17;2455;399
07/05/2019;17 - 18;2276;362
07/05/2019;18 - 19;1962;299
07/05/2019;19 - 20;1511;192
07/05/2019;20 - 21;1097;97
07/05/2019;21 - 22;759;64
07/05/2019;22 - 23;665;52
07/05/2019;23 - 00;565;38
08/05/2019;00 - 01;475;35
08/05/2019;01 - 02;433;52
08/05/2019;02 - 03;357;78
08/05/2019;03 - 04;296;115
08/05/2019;04 - 05;238;132
08/05/2019;05 - 06;185;155
08/05/2019;06 - 07;154;160
08/05/2019;07 - 08;124;140
08/05/2019;08 - 09;96;134
08/05/2019;09 - 10;117;101
08/05/2019;10 - 11;154;100
08/05/2019;11 - 12;207;160
08/05/2019;12 - 13;238;201
08/05/2019;13 - 14;262;223
08/05/2019;14 - 15;357;265
08/05/2019;15 - 16;556;301
08/05/2019;16 - 17;884;329
08/05/2019;17 - 18;1209;343
08/05/2019;18 - 19;1359;415
08/05/2019;19 - 20;1324;465
08/05/2019;20 - 21;1358;451
08/05/2019;21 - 22;1642;396
08/05/2019;22 - 23;1885;293
08/05/2019;23 - 00;2051;367
09/05/2019;00 - 01;2035;478
09/05/2019;01 - 02;1910;431
09/05/2019;02 - 03;1787;351
09/05/2019;03 - 04;1593;290
09/05/2019;04 - 05;1486;246
09/05/2019;05 - 06;1279;189
09/05/2019;06 - 07;1161;158
09/05/2019;07 - 08;1029;127
09/05/2019;08 - 09;942;125
09/05/2019;09 - 10;869;119
09/05/2019;10 - 11;801;117
09/05/2019;11 - 12;745;116
09/05/2019;12 - 13;785;91
09/05/2019;13 - 14;806;103
09/05/2019;14 - 15;884;83
09/05/2019;15 - 16;972;87
09/05/2019;16 - 17;953;91
09/05/2019;17 - 18;810;79
09/05/2019;18 - 19;587;80
09/05/2019;19 - 20;372;111
09/05/2019;20 - 21;302;150
09/05/2019;21 - 22;373;221
09/05/2019;22 - 23;454;155
09/05/2019;23 - 00;518;102
10/05/2019;00 - 01;565;128
10/05/2019;01 - 02;600;180
10/05/2019;02 - 03;633;203
10/05/2019;03 - 04;609;157
10/05/2019;04 - 05;563;72
10/05/2019;05 - 06;484;57
10/05/2019;06 - 07;458;55
10/05/2019;07 - 08;407;47
10/05/2019;08 - 09;497;49
10/05/2019;09 - 10;587;71
10/05/2019;10 - 11;738;91
10/05/2019;11 - 12;966;105
10/05/2019;12 - 13;1372;110
10/05/2019;13 - 14;1585;141
10/05/2019;14 - 15;1691;202
10/05/2019;15 - 16;1732;262
10/05/2019;16 - 17;1889;262
10/05/2019;17 - 18;2082;284
10/05/2019;18 - 19;2175;309
10/05/2019;19 - 20;2030;323
10/05/2019;20 - 21;1772;300
10/05/2019;21 - 22;1427;231
10/05/2019;22 - 23;1257;206
10/05/2019;23 - 00;1226;216
11/05/2019;00 - 01;1144;203
11/05/2019;01 - 02;1097;166
11/05/2019;02 - 03;1177;142
11/05/2019;03 - 04;1166;111
11/05/2019;04 - 05;1119;101
11/05/2019;05 - 06;1058;105
11/05/2019;06 - 07;956;90
11/05/2019;07 - 08;930;78
11/05/2019;08 - 09;1147;85
11/05/2019;09 - 10;1225;69
11/05/2019;10 - 11;1196;45
11/05/2019;11 - 12;1282;52
11/05/2019;12 - 13;1451;76
11/05/2019;13 - 14;1739;111
11/05/2019;14 - 15;1981;135
11/05/2019;15 - 16;2276;168
11/05/2019;16 - 17;2432;180
11/05/2019;17 - 18;2481;198
11/05/2019;18 - 19;2543;219
11/05/2019;19 - 20;2615;263
11/05/2019;20 - 21;2472;262
11/05/2019;21 - 22;2254;233
11/05/2019;22 - 23;2159;249
11/05/2019;23 - 00;2165;314
12/05/2019;00 - 01;2189;415
12/05/2019;01 - 02;2259;475
12/05/2019;02 - 03;2301;479
12/05/2019;03 - 04;2366;502
12/05/2019;04 - 05;2287;478
12/05/2019;05 - 06;2146;463
12/05/2019;06 - 07;1977;440
12/05/2019;07 - 08;1986;502
12/05/2019;08 - 09;2108;523
12/05/2019;09 - 10;2132;450
12/05/2019;10 - 11;1983;409
12/05/2019;11 - 12;1936;458
12/05/2019;12 - 13;2108;459
12/05/2019;13 - 14;1757;458
12/05/2019;14 - 15;1591;306
12/05/2019;15 - 16;1705;269
12/05/2019;16 - 17;1859;296
12/05/2019;17 - 18;2183;394
12/05/2019;18 - 19;2380;456
12/05/2019;19 - 20;2175;550
12/05/2019;20 - 21;1822;394
12/05/2019;21 - 22;1553;225
12/05/2019;22 - 23;1437;227
12/05/2019;23 - 00;1538;285
13/05/2019;00 - 01;1571;321
13/05/2019;01 - 02;1439;259
13/05/2019;02 - 03;1395;214
13/05/2019;03 - 04;1417;213
13/05/2019;04 - 05;1335;230
13/05/2019;05 - 06;1227;264
13/05/2019;06 - 07;1165;250
13/05/2019;07 - 08;1256;218
13/05/2019;08 - 09;1561;192
13/05/2019;09 - 10;1488;180
13/05/2019;10 - 11;1410;205
13/05/2019;11 - 12;1489;243
13/05/2019;12 - 13;1499;296
13/05/2019;13 - 14;1549;368
13/05/2019;14 - 15;1498;358
13/05/2019;15 - 16;1458;276
13/05/2019;16 - 17;1487;260
13/05/2019;17 - 18;1357;290
13/05/2019;18 - 19;1161;320
13/05/2019;19 - 20;1028;319
13/05/2019;20 - 21;822;241
13/05/2019;21 - 22;614;155
13/05/2019;22 - 23;516;127
13/05/2019;23 - 00;392;147
14/05/2019;00 - 01;306;129
14/05/2019;01 - 02;225;97
14/05/2019;02 - 03;157;76
14/05/2019;03 - 04;139;51
14/05/2019;04 - 05;127;34
14/05/2019;05 - 06;108;21
14/05/2019;06 - 07;91;15
14/05/2019;07 - 08;40;13
14/05/2019;08 - 09;15;15
14/05/2019;09 - 10;12;19
14/05/2019;10 - 11;26;18
14/05/2019;11 - 12;53;21
14/05/2019;12 - 13;77;24
14/05/2019;13 - 14;81;29
14/05/2019;14 - 15;106;30
14/05/2019;15 - 16;147;32
14/05/2019;16 - 17;191;27
14/05/2019;17 - 18;252;26
14/05/2019;18 - 19;249;26
14/05/2019;19 - 20;172;25
14/05/2019;20 - 21;90;19
14/05/2019;21 - 22;82;16
14/05/2019;22 - 23;76;17
14/05/2019;23 - 00;39;14
15/05/2019;00 - 01;19;13
15/05/2019;01 - 02;11;14
15/05/2019;02 - 03;8;19
15/05/2019;03 - 04;7;38
15/05/2019;04 - 05;10;57
15/05/2019;05 - 06;4;90
15/05/2019;06 - 07;1;90
15/05/2019;07 - 08;2;75
15/05/2019;08 - 09;4;71
15/05/2019;09 - 10;10;83
15/05/2019;10 - 11;7;70
15/05/2019;11 - 12;21;84
15/05/2019;12 - 13;56;151
15/05/2019;13 - 14;110;166
15/05/2019;14 - 15;191;140
15/05/2019;15 - 16;254;128
15/05/2019;16 - 17;305;134
15/05/2019;17 - 18;324;144
15/05/2019;18 - 19;352;103
15/05/2019;19 - 20;342;81
15/05/2019;20 - 21;369;81
15/05/2019;21 - 22;492;101
15/05/2019;22 - 23;593;98
15/05/2019;23 - 00;541;95
16/05/2019;00 - 01;538;104
16/05/2019;01 - 02;469;112
16/05/2019;02 - 03;435;123
16/05/2019;03 - 04;468;198
16/05/2019;04 - 05;642;254
16/05/2019;05 - 06;707;323
16/05/2019;06 - 07;783;324
16/05/2019;07 - 08;705;282
16/05/2019;08 - 09;773;309
16/05/2019;09 - 10;1094;366
16/05/2019;10 - 11;1379;448
16/05/2019;11 - 12;1598;503
16/05/2019;12 - 13;1563;657
16/05/2019;13 - 14;1624;779
16/05/2019;14 - 15;1661;843
16/05/2019;15 - 16;1709;871
16/05/2019;16 - 17;1756;870
16/05/2019;17 - 18;1773;872
16/05/2019;18 - 19;1761;869
16/05/2019;19 - 20;1348;838
16/05/2019;20 - 21;1332;830
16/05/2019;21 - 22;1474;812
16/05/2019;22 - 23;1647;810
16/05/2019;23 - 00;1787;823
17/05/2019;00 - 01;1770;817
17/05/2019;01 - 02;1645;805
17/05/2019;02 - 03;1633;810
17/05/2019;03 - 04;1727;731
17/05/2019;04 - 05;1864;609
17/05/2019;05 - 06;1986;551
17/05/2019;06 - 07;2053;427
17/05/2019;07 - 08;2055;301
17/05/2019;08 - 09;1962;252
