date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;AT;BE;DE-LU;FR;NL
01/09/2020;14 - 15;30,2;48,28;48,28;48,28;48,28;48,28;47,12;48,28;18,15;18,15;18,15;18,78;18,78;16,22;48,28;48,28;48,28;47,12;47,12;47,12;47,12;47,12
01/09/2020;15 - 16;28,87;48,41;48,41;48,41;48,41;48,41;47;48,41;17,97;17,97;17,97;18,67;18,67;16,06;48,41;48,41;48,41;47;47;47;47;47
01/09/2020;16 - 17;29,8;52,22;52,22;52,22;52,22;52,22;48,58;52,22;17,97;17,97;17,97;18,66;18,66;16,05;52,22;52,22;52,22;48,58;48,58;48,58;48,58;48,58
01/09/2020;17 - 18;30,05;59,83;59,83;59,83;59,83;59,83;51,84;59,83;17,93;17,93;17,93;18,59;18,59;15,41;59,83;59,83;59,83;51,84;51,84;51,84;51,84;51,84
01/09/2020;18 - 19;30,43;61,07;61,07;61,07;61,07;61,07;60;61,07;18,02;18,02;18,02;18,56;18,56;16,01;61,07;61,07;61,07;60;60;60;60;60
01/09/2020;19 - 20;29,68;39,1;39,1;67,02;67,02;67,02;67,02;67,02;17,9;17,9;17,9;18,57;18,57;16,01;67,02;67,02;67,02;67;68,26;67,02;67,24;67,8
01/09/2020;20 - 21;30,07;35,5;35,5;65,93;65,93;65,93;65,93;65,93;17,94;17,94;17,94;18,84;18,84;16,02;65,93;65,93;65,93;65,93;65,93;65,93;65,93;65,93
01/09/2020;21 - 22;27,62;31,6;31,6;55,32;55,32;55,32;55,32;55,32;17,96;17,96;17,96;18,92;18,92;15,98;55,32;55,32;55,32;55,32;58,96;55,32;56,51;57,94
01/09/2020;22 - 23;23,59;45,82;45,82;45,82;45,82;45,82;46,95;46,95;17,36;17,36;17,36;18,6;18,6;14,8;45,82;45,82;45,82;46,95;46,95;46,95;46,95;46,95
01/09/2020;23 - 00;20,1;34,33;34,33;34,33;34,33;34,33;41,28;41,28;16,72;16,72;16,72;18,28;18,28;14,15;34,33;34,33;34,33;41,28;41,28;41,28;41,28;41,28
02/09/2020;00 - 01;20,51;34,09;34,09;34,09;40,67;34,09;41,67;41,67;18,04;18,04;18,04;19,03;19,03;13,26;34,09;40,67;40,67;41,67;41,67;41,67;41,67;41,67
02/09/2020;01 - 02;19,62;33,09;33,09;33,09;37,11;33,09;38,02;38,02;17,37;17,37;17,37;18,93;18,93;12,48;33,09;37,11;37,11;38,02;38,02;38,02;38,02;38,02
02/09/2020;02 - 03;19,19;31,77;31,77;31,77;31,77;31,77;36,35;36,35;17,24;17,24;17,24;18,88;18,88;12,34;31,77;31,77;31,77;36,35;36,35;36,35;36,35;36,35
02/09/2020;03 - 04;19,2;32,32;32,32;32,32;32,32;32,32;34,72;34,72;17,22;17,22;17,22;18,9;18,9;12,29;32,32;32,32;32,32;34,72;34,72;34,72;34,72;34,72
02/09/2020;04 - 05;20,05;31,98;31,98;31,98;34,84;31,98;35,7;35,7;17,34;17,34;17,34;18,93;18,93;12,33;31,98;34,84;34,84;35,7;35,7;35,7;35,7;35,7
02/09/2020;05 - 06;22,97;37,33;37,33;37,33;37,43;37,33;38,35;38,35;18,05;18,05;18,05;19,04;19,04;12,42;37,33;37,43;37,43;38,35;38,35;38,35;38,35;38,35
02/09/2020;06 - 07;25,47;34,89;34,89;50,13;50,13;50,13;50,13;50,13;18,21;18,21;18,21;19,05;19,05;13,28;50,13;50,13;50,13;50,13;50,13;50,13;50,13;50,13
02/09/2020;07 - 08;29,29;35,16;35,16;62,23;62,23;62,23;62,23;62,23;18,54;18,54;18,54;20,37;20,37;13,59;62,23;62,23;62,23;62,23;62,23;62,23;62,23;62,23
02/09/2020;08 - 09;32,8;39,51;39,51;71,11;71,11;71,11;71,11;71,11;19,22;19,22;19,22;19,87;19,87;16,02;71,11;71,11;71,11;71,11;71,11;71,11;71,11;71,11
02/09/2020;09 - 10;32,45;45,62;45,62;63,51;63,51;63,51;63,51;63,51;19,15;19,15;19,15;20,39;20,39;14,71;63,51;63,51;63,51;63,51;63,51;63,51;63,51;63,51
02/09/2020;10 - 11;30,81;41,73;41,73;55,85;55,85;55,85;54,51;55,85;19,03;19,03;19,03;20,58;20,58;16,06;55,85;55,85;55,85;54,51;54,51;54,51;54,51;54,51
