,region,year,contents,population,kommunenummer,med_income_at,med_income_bt
12058,K-5413 Ibestad,2019,Persons,1375,5413,,
12059,K-5413 Ibestad,2020,Persons,1361,5413,473000.0,581000.0
12060,K-5413 Ibestad,2021,Persons,1320,5413,,
12061,K-5413 Ibestad,2022,Persons,1289,5413,,
12081,K-5414 Gratangen,2005,Persons,1268,5414,,
12082,K-5414 Gratangen,2006,Persons,1245,5414,,
12083,K-5414 Gratangen,2007,Persons,1226,5414,,
12084,K-5414 Gratangen,2008,Persons,1168,5414,,
12085,K-5414 Gratangen,2009,Persons,1151,5414,,
12086,K-5414 Gratangen,2010,Persons,1150,5414,,
12087,K-5414 Gratangen,2011,Persons,1115,5414,,
12088,K-5414 Gratangen,2012,Persons,1136,5414,,
12089,K-5414 Gratangen,2013,Persons,1119,5414,,
12090,K-5414 Gratangen,2014,Persons,1135,5414,,
12091,K-5414 Gratangen,2015,Persons,1137,5414,,
12092,K-5414 Gratangen,2016,Persons,1137,5414,,
12093,K-5414 Gratangen,2017,Persons,1121,5414,,
12094,K-5414 Gratangen,2018,Persons,1117,5414,,
12095,K-5414 Gratangen,2019,Persons,1105,5414,,
12096,K-5414 Gratangen,2020,Persons,1091,5414,462000.0,568000.0
12097,K-5414 Gratangen,2021,Persons,1092,5414,,
12098,K-5414 Gratangen,2022,Persons,1070,5414,,
12118,K-5415 Loabák - Lavangen,2005,Persons,1029,5415,,
12119,K-5415 Loabák - Lavangen,2006,Persons,1035,5415,,
12120,K-5415 Loabák - Lavangen,2007,Persons,1011,5415,,
12121,K-5415 Loabák - Lavangen,2008,Persons,1010,5415,,
12122,K-5415 Loabák - Lavangen,2009,Persons,1023,5415,,
12123,K-5415 Loabák - Lavangen,2010,Persons,1012,5415,,
12124,K-5415 Loabák - Lavangen,2011,Persons,1003,5415,,
12125,K-5415 Loabák - Lavangen,2012,Persons,1016,5415,,
12126,K-5415 Loabák - Lavangen,2013,Persons,1012,5415,,
12127,K-5415 Loabák - Lavangen,2014,Persons,1014,5415,,
12128,K-5415 Loabák - Lavangen,2015,Persons,1008,5415,,
12129,K-5415 Loabák - Lavangen,2016,Persons,1051,5415,,
12130,K-5415 Loabák - Lavangen,2017,Persons,1076,5415,,
12131,K-5415 Loabák - Lavangen,2018,Persons,1061,5415,,
12132,K-5415 Loabák - Lavangen,2019,Persons,1042,5415,,
12133,K-5415 Loabák - Lavangen,2020,Persons,1034,5415,547000.0,671000.0
12134,K-5415 Loabák - Lavangen,2021,Persons,1020,5415,,
12135,K-5415 Loabák - Lavangen,2022,Persons,970,5415,,
12155,K-5416 Bardu,2005,Persons,3874,5416,,
12156,K-5416 Bardu,2006,Persons,3799,5416,,
12157,K-5416 Bardu,2007,Persons,3920,5416,,
12158,K-5416 Bardu,2008,Persons,3994,5416,,
12159,K-5416 Bardu,2009,Persons,3981,5416,,
12160,K-5416 Bardu,2010,Persons,3949,5416,,
12161,K-5416 Bardu,2011,Persons,3942,5416,,
12162,K-5416 Bardu,2012,Persons,3875,5416,,
12163,K-5416 Bardu,2013,Persons,3933,5416,,
12164,K-5416 Bardu,2014,Persons,3985,5416,,
12165,K-5416 Bardu,2015,Persons,4078,5416,,
12166,K-5416 Bardu,2016,Persons,4019,5416,,
12167,K-5416 Bardu,2017,Persons,3994,5416,,
12168,K-5416 Bardu,2018,Persons,3979,5416,,
12169,K-5416 Bardu,2019,Persons,4030,5416,,
12170,K-5416 Bardu,2020,Persons,4005,5416,556000.0,708000.0
12171,K-5416 Bardu,2021,Persons,3959,5416,,
12172,K-5416 Bardu,2022,Persons,3993,5416,,
12192,K-5417 Salangen,2005,Persons,2244,5417,,
12193,K-5417 Salangen,2006,Persons,2263,5417,,
12194,K-5417 Salangen,2007,Persons,2232,5417,,
12195,K-5417 Salangen,2008,Persons,2169,5417,,
12196,K-5417 Salangen,2009,Persons,2203,5417,,
12197,K-5417 Salangen,2010,Persons,2211,5417,,
12198,K-5417 Salangen,2011,Persons,2179,5417,,
12199,K-5417 Salangen,2012,Persons,2214,5417,,
12200,K-5417 Salangen,2013,Persons,2220,5417,,
12201,K-5417 Salangen,2014,Persons,2223,5417,,
12202,K-5417 Salangen,2015,Persons,2219,5417,,
12203,K-5417 Salangen,2016,Persons,2230,5417,,
12204,K-5417 Salangen,2017,Persons,2220,5417,,
12205,K-5417 Salangen,2018,Persons,2226,5417,,
12206,K-5417 Salangen,2019,Persons,2183,5417,,
12207,K-5417 Salangen,2020,Persons,2146,5417,487000.0,603000.0
12208,K-5417 Salangen,2021,Persons,2089,5417,,
12209,K-5417 Salangen,2022,Persons,2087,5417,,
12229,K-5418 Målselv,2005,Persons,6658,5418,,
12230,K-5418 Målselv,2006,Persons,6578,5418,,
12231,K-5418 Målselv,2007,Persons,6590,5418,,
12232,K-5418 Målselv,2008,Persons,6603,5418,,
12233,K-5418 Målselv,2009,Persons,6490,5418,,
12234,K-5418 Målselv,2010,Persons,6510,5418,,
12235,K-5418 Målselv,2011,Persons,6563,5418,,
12236,K-5418 Målselv,2012,Persons,6599,5418,,
12237,K-5418 Målselv,2013,Persons,6630,5418,,
12238,K-5418 Målselv,2014,Persons,6634,5418,,
12239,K-5418 Målselv,2015,Persons,6693,5418,,
12240,K-5418 Målselv,2016,Persons,6741,5418,,
12241,K-5418 Målselv,2017,Persons,6781,5418,,
12242,K-5418 Målselv,2018,Persons,6798,5418,,
12243,K-5418 Målselv,2019,Persons,6805,5418,,
12244,K-5418 Målselv,2020,Persons,6640,5418,541000.0,694000.0
12245,K-5418 Målselv,2021,Persons,6609,5418,,
12246,K-5418 Målselv,2022,Persons,6599,5418,,
12266,K-5419 Sørreisa,2005,Persons,3330,5419,,
12267,K-5419 Sørreisa,2006,Persons,3322,5419,,
12268,K-5419 Sørreisa,2007,Persons,3315,5419,,
12269,K-5419 Sørreisa,2008,Persons,3312,5419,,
12270,K-5419 Sørreisa,2009,Persons,3360,5419,,
12271,K-5419 Sørreisa,2010,Persons,3366,5419,,
12272,K-5419 Sørreisa,2011,Persons,3371,5419,,
12273,K-5419 Sørreisa,2012,Persons,3381,5419,,
12274,K-5419 Sørreisa,2013,Persons,3407,5419,,
12275,K-5419 Sørreisa,2014,Persons,3450,5419,,
12276,K-5419 Sørreisa,2015,Persons,3451,5419,,
12277,K-5419 Sørreisa,2016,Persons,3452,5419,,
12278,K-5419 Sørreisa,2017,Persons,3496,5419,,
12279,K-5419 Sørreisa,2018,Persons,3494,5419,,
12280,K-5419 Sørreisa,2019,Persons,3489,5419,,
12281,K-5419 Sørreisa,2020,Persons,3464,5419,556000.0,707000.0
12282,K-5419 Sørreisa,2021,Persons,3465,5419,,
12283,K-5419 Sørreisa,2022,Persons,3414,5419,,
12303,K-5420 Dyrøy,2005,Persons,1288,5420,,
12304,K-5420 Dyrøy,2006,Persons,1295,5420,,
12305,K-5420 Dyrøy,2007,Persons,1265,5420,,
12306,K-5420 Dyrøy,2008,Persons,1232,5420,,
12307,K-5420 Dyrøy,2009,Persons,1216,5420,,
12308,K-5420 Dyrøy,2010,Persons,1233,5420,,
12309,K-5420 Dyrøy,2011,Persons,1205,5420,,
12310,K-5420 Dyrøy,2012,Persons,1188,5420,,
12311,K-5420 Dyrøy,2013,Persons,1190,5420,,
12312,K-5420 Dyrøy,2014,Persons,1171,5420,,
12313,K-5420 Dyrøy,2015,Persons,1154,5420,,
12314,K-5420 Dyrøy,2016,Persons,1158,5420,,
12315,K-5420 Dyrøy,2017,Persons,1138,5420,,
12316,K-5420 Dyrøy,2018,Persons,1165,5420,,
12317,K-5420 Dyrøy,2019,Persons,1129,5420,,
12318,K-5420 Dyrøy,2020,Persons,1083,5420,487000.0,596000.0
12319,K-5420 Dyrøy,2021,Persons,1063,5420,,
12320,K-5420 Dyrøy,2022,Persons,1068,5420,,
12340,K-5421 Senja,2005,Persons,14714,5421,,
12341,K-5421 Senja,2006,Persons,14650,5421,,
12342,K-5421 Senja,2007,Persons,14537,5421,,
12343,K-5421 Senja,2008,Persons,14613,5421,,
12344,K-5421 Senja,2009,Persons,14602,5421,,
12345,K-5421 Senja,2010,Persons,14620,5421,,
12346,K-5421 Senja,2011,Persons,14650,5421,,
12347,K-5421 Senja,2012,Persons,14648,5421,,
12348,K-5421 Senja,2013,Persons,14773,5421,,
12349,K-5421 Senja,2014,Persons,14863,5421,,
12350,K-5421 Senja,2015,Persons,14868,5421,,
12351,K-5421 Senja,2016,Persons,14989,5421,,
12352,K-5421 Senja,2017,Persons,15072,5421,,
12353,K-5421 Senja,2018,Persons,15025,5421,,
12354,K-5421 Senja,2019,Persons,15011,5421,,
12355,K-5421 Senja,2020,Persons,14851,5421,531000.0,664000.0
12356,K-5421 Senja,2021,Persons,14725,5421,,
12357,K-5421 Senja,2022,Persons,14738,5421,,
12377,K-5422 Balsfjord,2005,Persons,5560,5422,,
12378,K-5422 Balsfjord,2006,Persons,5569,5422,,
12379,K-5422 Balsfjord,2007,Persons,5569,5422,,
12380,K-5422 Balsfjord,2008,Persons,5529,5422,,
12381,K-5422 Balsfjord,2009,Persons,5497,5422,,
12382,K-5422 Balsfjord,2010,Persons,5515,5422,,
12383,K-5422 Balsfjord,2011,Persons,5517,5422,,
12384,K-5422 Balsfjord,2012,Persons,5502,5422,,
12385,K-5422 Balsfjord,2013,Persons,5562,5422,,
12386,K-5422 Balsfjord,2014,Persons,5593,5422,,
12387,K-5422 Balsfjord,2015,Persons,5720,5422,,
12388,K-5422 Balsfjord,2016,Persons,5701,5422,,
12389,K-5422 Balsfjord,2017,Persons,5685,5422,,
12390,K-5422 Balsfjord,2018,Persons,5653,5422,,
12391,K-5422 Balsfjord,2019,Persons,5625,5422,,
12392,K-5422 Balsfjord,2020,Persons,5559,5422,503000.0,627000.0
12393,K-5422 Balsfjord,2021,Persons,5559,5422,,
12394,K-5422 Balsfjord,2022,Persons,5576,5422,,
12414,K-5423 Karlsøy,2005,Persons,2372,5423,,
12415,K-5423 Karlsøy,2006,Persons,2369,5423,,
12416,K-5423 Karlsøy,2007,Persons,2344,5423,,
12417,K-5423 Karlsøy,2008,Persons,2404,5423,,
12418,K-5423 Karlsøy,2009,Persons,2383,5423,,
12419,K-5423 Karlsøy,2010,Persons,2371,5423,,
12420,K-5423 Karlsøy,2011,Persons,2357,5423,,
12421,K-5423 Karlsøy,2012,Persons,2355,5423,,
12422,K-5423 Karlsøy,2013,Persons,2317,5423,,
12423,K-5423 Karlsøy,2014,Persons,2334,5423,,
12424,K-5423 Karlsøy,2015,Persons,2289,5423,,
12425,K-5423 Karlsøy,2016,Persons,2282,5423,,
12426,K-5423 Karlsøy,2017,Persons,2273,5423,,
12427,K-5423 Karlsøy,2018,Persons,2263,5423,,
12428,K-5423 Karlsøy,2019,Persons,2252,5423,,
12429,K-5423 Karlsøy,2020,Persons,2200,5423,516000.0,617000.0
12430,K-5423 Karlsøy,2021,Persons,2172,5423,,
12431,K-5423 Karlsøy,2022,Persons,2179,5423,,
12451,K-5424 Lyngen,2005,Persons,3158,5424,,
12452,K-5424 Lyngen,2006,Persons,3161,5424,,
12453,K-5424 Lyngen,2007,Persons,3199,5424,,
12454,K-5424 Lyngen,2008,Persons,3208,5424,,
12455,K-5424 Lyngen,2009,Persons,3166,5424,,
12456,K-5424 Lyngen,2010,Persons,3152,5424,,
12457,K-5424 Lyngen,2011,Persons,3086,5424,,
12458,K-5424 Lyngen,2012,Persons,3028,5424,,
12459,K-5424 Lyngen,2013,Persons,3013,5424,,
12460,K-5424 Lyngen,2014,Persons,2992,5424,,
12461,K-5424 Lyngen,2015,Persons,2922,5424,,
12462,K-5424 Lyngen,2016,Persons,2861,5424,,
12463,K-5424 Lyngen,2017,Persons,2876,5424,,
12464,K-5424 Lyngen,2018,Persons,2877,5424,,
12465,K-5424 Lyngen,2019,Persons,2847,5424,,
12466,K-5424 Lyngen,2020,Persons,2794,5424,525000.0,624000.0
12467,K-5424 Lyngen,2021,Persons,2773,5424,,
12468,K-5424 Lyngen,2022,Persons,2729,5424,,
12488,K-5425 Storfjord - Omasvuotna - Omasvuono,2005,Persons,1934,5425,,
12489,K-5425 Storfjord - Omasvuotna - Omasvuono,2006,Persons,1932,5425,,
12490,K-5425 Storfjord - Omasvuotna - Omasvuono,2007,Persons,1911,5425,,
12491,K-5425 Storfjord - Omasvuotna - Omasvuono,2008,Persons,1893,5425,,
12492,K-5425 Storfjord - Omasvuotna - Omasvuono,2009,Persons,1869,5425,,
12493,K-5425 Storfjord - Omasvuotna - Omasvuono,2010,Persons,1888,5425,,
12494,K-5425 Storfjord - Omasvuotna - Omasvuono,2011,Persons,1894,5425,,
12495,K-5425 Storfjord - Omasvuotna - Omasvuono,2012,Persons,1909,5425,,
12496,K-5425 Storfjord - Omasvuotna - Omasvuono,2013,Persons,1942,5425,,
12497,K-5425 Storfjord - Omasvuotna - Omasvuono,2014,Persons,1941,5425,,
12498,K-5425 Storfjord - Omasvuotna - Omasvuono,2015,Persons,1898,5425,,
12499,K-5425 Storfjord - Omasvuotna - Omasvuono,2016,Persons,1865,5425,,
12500,K-5425 Storfjord - Omasvuotna - Omasvuono,2017,Persons,1890,5425,,
12501,K-5425 Storfjord - Omasvuotna - Omasvuono,2018,Persons,1856,5425,,
12502,K-5425 Storfjord - Omasvuotna - Omasvuono,2019,Persons,1841,5425,,
12503,K-5425 Storfjord - Omasvuotna - Omasvuono,2020,Persons,1829,5425,520000.0,617000.0
12504,K-5425 Storfjord - Omasvuotna - Omasvuono,2021,Persons,1831,5425,,
12505,K-5425 Storfjord - Omasvuotna - Omasvuono,2022,Persons,1836,5425,,
12525,K-5426 Gáivuotna - Kåfjord - Kaivuono,2005,Persons,2288,5426,,
12526,K-5426 Gáivuotna - Kåfjord - Kaivuono,2006,Persons,2261,5426,,
12527,K-5426 Gáivuotna - Kåfjord - Kaivuono,2007,Persons,2220,5426,,
12528,K-5426 Gáivuotna - Kåfjord - Kaivuono,2008,Persons,2248,5426,,
12529,K-5426 Gáivuotna - Kåfjord - Kaivuono,2009,Persons,2236,5426,,
12530,K-5426 Gáivuotna - Kåfjord - Kaivuono,2010,Persons,2207,5426,,
12531,K-5426 Gáivuotna - Kåfjord - Kaivuono,2011,Persons,2185,5426,,
12532,K-5426 Gáivuotna - Kåfjord - Kaivuono,2012,Persons,2210,5426,,
12533,K-5426 Gáivuotna - Kåfjord - Kaivuono,2013,Persons,2208,5426,,
12534,K-5426 Gáivuotna - Kåfjord - Kaivuono,2014,Persons,2221,5426,,
12535,K-5426 Gáivuotna - Kåfjord - Kaivuono,2015,Persons,2182,5426,,
12536,K-5426 Gáivuotna - Kåfjord - Kaivuono,2016,Persons,2150,5426,,
12537,K-5426 Gáivuotna - Kåfjord - Kaivuono,2017,Persons,2132,5426,,
12538,K-5426 Gáivuotna - Kåfjord - Kaivuono,2018,Persons,2132,5426,,
12539,K-5426 Gáivuotna - Kåfjord - Kaivuono,2019,Persons,2097,5426,,
12540,K-5426 Gáivuotna - Kåfjord - Kaivuono,2020,Persons,2071,5426,488000.0,582000.0
12541,K-5426 Gáivuotna - Kåfjord - Kaivuono,2021,Persons,2072,5426,,
12542,K-5426 Gáivuotna - Kåfjord - Kaivuono,2022,Persons,2012,5426,,
12562,K-5427 Skjervøy,2005,Persons,3003,5427,,
12563,K-5427 Skjervøy,2006,Persons,2971,5427,,
12564,K-5427 Skjervøy,2007,Persons,2966,5427,,
12565,K-5427 Skjervøy,2008,Persons,2934,5427,,
12566,K-5427 Skjervøy,2009,Persons,2897,5427,,
12567,K-5427 Skjervøy,2010,Persons,2881,5427,,
12568,K-5427 Skjervøy,2011,Persons,2885,5427,,
12569,K-5427 Skjervøy,2012,Persons,2880,5427,,
12570,K-5427 Skjervøy,2013,Persons,2905,5427,,
12571,K-5427 Skjervøy,2014,Persons,2881,5427,,
12572,K-5427 Skjervøy,2015,Persons,2895,5427,,
12573,K-5427 Skjervøy,2016,Persons,2920,5427,,
12574,K-5427 Skjervøy,2017,Persons,2912,5427,,
12575,K-5427 Skjervøy,2018,Persons,2925,5427,,
12576,K-5427 Skjervøy,2019,Persons,2917,5427,,
12577,K-5427 Skjervøy,2020,Persons,2927,5427,517000.0,612000.0
12578,K-5427 Skjervøy,2021,Persons,2893,5427,,
12579,K-5427 Skjervøy,2022,Persons,2804,5427,,
12599,K-5428 Nordreisa,2005,Persons,4744,5428,,
12600,K-5428 Nordreisa,2006,Persons,4772,5428,,
12601,K-5428 Nordreisa,2007,Persons,4699,5428,,
12602,K-5428 Nordreisa,2008,Persons,4665,5428,,
12603,K-5428 Nordreisa,2009,Persons,4694,5428,,
12604,K-5428 Nordreisa,2010,Persons,4757,5428,,
12605,K-5428 Nordreisa,2011,Persons,4805,5428,,
12606,K-5428 Nordreisa,2012,Persons,4807,5428,,
12607,K-5428 Nordreisa,2013,Persons,4850,5428,,
12608,K-5428 Nordreisa,2014,Persons,4854,5428,,
12609,K-5428 Nordreisa,2015,Persons,4882,5428,,
12610,K-5428 Nordreisa,2016,Persons,4895,5428,,
12611,K-5428 Nordreisa,2017,Persons,4919,5428,,
12612,K-5428 Nordreisa,2018,Persons,4944,5428,,
12613,K-5428 Nordreisa,2019,Persons,4909,5428,,
12614,K-5428 Nordreisa,2020,Persons,4861,5428,539000.0,652000.0
12615,K-5428 Nordreisa,2021,Persons,4812,5428,,
12616,K-5428 Nordreisa,2022,Persons,4746,5428,,
12636,K-5429 Kvænangen,2005,Persons,1401,5429,,
12637,K-5429 Kvænangen,2006,Persons,1387,5429,,
12638,K-5429 Kvænangen,2007,Persons,1351,5429,,
12639,K-5429 Kvænangen,2008,Persons,1348,5429,,
12640,K-5429 Kvænangen,2009,Persons,1330,5429,,
12641,K-5429 Kvænangen,2010,Persons,1316,5429,,
12642,K-5429 Kvænangen,2011,Persons,1294,5429,,
12643,K-5429 Kvænangen,2012,Persons,1284,5429,,
12644,K-5429 Kvænangen,2013,Persons,1245,5429,,
12645,K-5429 Kvænangen,2014,Persons,1234,5429,,
12646,K-5429 Kvænangen,2015,Persons,1226,5429,,
12647,K-5429 Kvænangen,2016,Persons,1231,5429,,
12648,K-5429 Kvænangen,2017,Persons,1233,5429,,
12649,K-5429 Kvænangen,2018,Persons,1224,5429,,
12650,K-5429 Kvænangen,2019,Persons,1202,5429,,
12651,K-5429 Kvænangen,2020,Persons,1191,5429,475000.0,575000.0
12652,K-5429 Kvænangen,2021,Persons,1166,5429,,
12653,K-5429 Kvænangen,2022,Persons,1159,5429,,
12673,K-5430 Guovdageaidnu - Kautokeino,2005,Persons,2997,5430,,
12674,K-5430 Guovdageaidnu - Kautokeino,2006,Persons,2998,5430,,
12675,K-5430 Guovdageaidnu - Kautokeino,2007,Persons,2965,5430,,
12676,K-5430 Guovdageaidnu - Kautokeino,2008,Persons,2947,5430,,
12677,K-5430 Guovdageaidnu - Kautokeino,2009,Persons,2971,5430,,
12678,K-5430 Guovdageaidnu - Kautokeino,2010,Persons,2949,5430,,
12679,K-5430 Guovdageaidnu - Kautokeino,2011,Persons,2935,5430,,
12680,K-5430 Guovdageaidnu - Kautokeino,2012,Persons,2927,5430,,
12681,K-5430 Guovdageaidnu - Kautokeino,2013,Persons,2923,5430,,
12682,K-5430 Guovdageaidnu - Kautokeino,2014,Persons,2931,5430,,
12683,K-5430 Guovdageaidnu - Kautokeino,2015,Persons,2914,5430,,
12684,K-5430 Guovdageaidnu - Kautokeino,2016,Persons,2956,5430,,
12685,K-5430 Guovdageaidnu - Kautokeino,2017,Persons,2938,5430,,
12686,K-5430 Guovdageaidnu - Kautokeino,2018,Persons,2946,5430,,
12687,K-5430 Guovdageaidnu - Kautokeino,2019,Persons,2924,5430,,
12688,K-5430 Guovdageaidnu - Kautokeino,2020,Persons,2910,5430,561000.0,693000.0
12689,K-5430 Guovdageaidnu - Kautokeino,2021,Persons,2920,5430,,
12690,K-5430 Guovdageaidnu - Kautokeino,2022,Persons,2877,5430,,
12710,K-5432 Loppa,2005,Persons,1266,5432,,
12711,K-5432 Loppa,2006,Persons,1213,5432,,
12712,K-5432 Loppa,2007,Persons,1150,5432,,
12713,K-5432 Loppa,2008,Persons,1106,5432,,
12714,K-5432 Loppa,2009,Persons,1087,5432,,
12715,K-5432 Loppa,2010,Persons,1087,5432,,
12716,K-5432 Loppa,2011,Persons,1078,5432,,
12717,K-5432 Loppa,2012,Persons,1087,5432,,
12718,K-5432 Loppa,2013,Persons,1070,5432,,
12719,K-5432 Loppa,2014,Persons,1027,5432,,
12720,K-5432 Loppa,2015,Persons,989,5432,,
12721,K-5432 Loppa,2016,Persons,951,5432,,
12722,K-5432 Loppa,2017,Persons,968,5432,,
12723,K-5432 Loppa,2018,Persons,941,5432,,
12724,K-5432 Loppa,2019,Persons,917,5432,,
12725,K-5432 Loppa,2020,Persons,888,5432,454000.0,529000.0
12726,K-5432 Loppa,2021,Persons,860,5432,,
12727,K-5432 Loppa,2022,Persons,859,5432,,
12747,K-5433 Hasvik,2005,Persons,1049,5433,,
12748,K-5433 Hasvik,2006,Persons,1033,5433,,
12749,K-5433 Hasvik,2007,Persons,1005,5433,,
12750,K-5433 Hasvik,2008,Persons,998,5433,,
12751,K-5433 Hasvik,2009,Persons,970,5433,,
12752,K-5433 Hasvik,2010,Persons,934,5433,,
12753,K-5433 Hasvik,2011,Persons,972,5433,,
12754,K-5433 Hasvik,2012,Persons,995,5433,,
12755,K-5433 Hasvik,2013,Persons,1023,5433,,
12756,K-5433 Hasvik,2014,Persons,1037,5433,,
12757,K-5433 Hasvik,2015,Persons,1041,5433,,
12758,K-5433 Hasvik,2016,Persons,1054,5433,,
12759,K-5433 Hasvik,2017,Persons,1037,5433,,
12760,K-5433 Hasvik,2018,Persons,1022,5433,,
12761,K-5433 Hasvik,2019,Persons,1045,5433,,
12762,K-5433 Hasvik,2020,Persons,1005,5433,451000.0,558000.0
12763,K-5433 Hasvik,2021,Persons,983,5433,,
12764,K-5433 Hasvik,2022,Persons,964,5433,,
12784,K-5434 Måsøy,2005,Persons,1393,5434,,
12785,K-5434 Måsøy,2006,Persons,1376,5434,,
12786,K-5434 Måsøy,2007,Persons,1319,5434,,
12787,K-5434 Måsøy,2008,Persons,1333,5434,,
12788,K-5434 Måsøy,2009,Persons,1309,5434,,
12789,K-5434 Måsøy,2010,Persons,1267,5434,,
12790,K-5434 Måsøy,2011,Persons,1228,5434,,
12791,K-5434 Måsøy,2012,Persons,1243,5434,,
12792,K-5434 Måsøy,2013,Persons,1240,5434,,
12793,K-5434 Måsøy,2014,Persons,1241,5434,,
12794,K-5434 Måsøy,2015,Persons,1241,5434,,
12795,K-5434 Måsøy,2016,Persons,1215,5434,,
12796,K-5434 Måsøy,2017,Persons,1204,5434,,
12797,K-5434 Måsøy,2018,Persons,1231,5434,,
12798,K-5434 Måsøy,2019,Persons,1235,5434,,
12799,K-5434 Måsøy,2020,Persons,1225,5434,493000.0,588000.0
12800,K-5434 Måsøy,2021,Persons,1197,5434,,
12801,K-5434 Måsøy,2022,Persons,1162,5434,,
12821,K-5435 Nordkapp,2005,Persons,3415,5435,,
12822,K-5435 Nordkapp,2006,Persons,3330,5435,,
12823,K-5435 Nordkapp,2007,Persons,3274,5435,,
12824,K-5435 Nordkapp,2008,Persons,3219,5435,,
12825,K-5435 Nordkapp,2009,Persons,3180,5435,,
12826,K-5435 Nordkapp,2010,Persons,3185,5435,,
12827,K-5435 Nordkapp,2011,Persons,3224,5435,,
12828,K-5435 Nordkapp,2012,Persons,3228,5435,,
12829,K-5435 Nordkapp,2013,Persons,3205,5435,,
12830,K-5435 Nordkapp,2014,Persons,3213,5435,,
12831,K-5435 Nordkapp,2015,Persons,3278,5435,,
12832,K-5435 Nordkapp,2016,Persons,3276,5435,,
12833,K-5435 Nordkapp,2017,Persons,3291,5435,,
12834,K-5435 Nordkapp,2018,Persons,3239,5435,,
12835,K-5435 Nordkapp,2019,Persons,3218,5435,,
12836,K-5435 Nordkapp,2020,Persons,3162,5435,501000.0,614000.0
12837,K-5435 Nordkapp,2021,Persons,3075,5435,,
12838,K-5435 Nordkapp,2022,Persons,2947,5435,,
12858,K-5436 Porsanger - Porsángu - Porsanki ,2005,Persons,4299,5436,,
12859,K-5436 Porsanger - Porsángu - Porsanki ,2006,Persons,4222,5436,,
12860,K-5436 Porsanger - Porsángu - Porsanki ,2007,Persons,4141,5436,,
12861,K-5436 Porsanger - Porsángu - Porsanki ,2008,Persons,4059,5436,,
12862,K-5436 Porsanger - Porsángu - Porsanki ,2009,Persons,4000,5436,,
12863,K-5436 Porsanger - Porsángu - Porsanki ,2010,Persons,3991,5436,,
12864,K-5436 Porsanger - Porsángu - Porsanki ,2011,Persons,3980,5436,,
12865,K-5436 Porsanger - Porsángu - Porsanki ,2012,Persons,3946,5436,,
12866,K-5436 Porsanger - Porsángu - Porsanki ,2013,Persons,3968,5436,,
12867,K-5436 Porsanger - Porsángu - Porsanki ,2014,Persons,3963,5436,,
12868,K-5436 Porsanger - Porsángu - Porsanki ,2015,Persons,3925,5436,,
12869,K-5436 Porsanger - Porsángu - Porsanki ,2016,Persons,3978,5436,,
12870,K-5436 Porsanger - Porsángu - Porsanki ,2017,Persons,3971,5436,,
12871,K-5436 Porsanger - Porsángu - Porsanki ,2018,Persons,3964,5436,,
12872,K-5436 Porsanger - Porsángu - Porsanki ,2019,Persons,3944,5436,,
12873,K-5436 Porsanger - Porsángu - Porsanki ,2020,Persons,3998,5436,524000.0,649000.0
12874,K-5436 Porsanger - Porsángu - Porsanki ,2021,Persons,3921,5436,,
12875,K-5436 Porsanger - Porsángu - Porsanki ,2022,Persons,3904,5436,,
12895,K-5437 Kárásjohka - Karasjok,2005,Persons,2876,5437,,
12896,K-5437 Kárásjohka - Karasjok,2006,Persons,2889,5437,,
12897,K-5437 Kárásjohka - Karasjok,2007,Persons,2873,5437,,
12898,K-5437 Kárásjohka - Karasjok,2008,Persons,2866,5437,,
12899,K-5437 Kárásjohka - Karasjok,2009,Persons,2786,5437,,
12900,K-5437 Kárásjohka - Karasjok,2010,Persons,2789,5437,,
12901,K-5437 Kárásjohka - Karasjok,2011,Persons,2768,5437,,
12902,K-5437 Kárásjohka - Karasjok,2012,Persons,2763,5437,,
12903,K-5437 Kárásjohka - Karasjok,2013,Persons,2721,5437,,
12904,K-5437 Kárásjohka - Karasjok,2014,Persons,2698,5437,,
12905,K-5437 Kárásjohka - Karasjok,2015,Persons,2708,5437,,
12906,K-5437 Kárásjohka - Karasjok,2016,Persons,2668,5437,,
12907,K-5437 Kárásjohka - Karasjok,2017,Persons,2696,5437,,
12908,K-5437 Kárásjohka - Karasjok,2018,Persons,2701,5437,,
12909,K-5437 Kárásjohka - Karasjok,2019,Persons,2673,5437,,
