date;Hours;DK1;DK2
02/02/2020;11 - 12;1988;772
02/02/2020;12 - 13;1914;631
02/02/2020;13 - 14;1773;555
02/02/2020;14 - 15;1575;384
02/02/2020;15 - 16;1433;314
02/02/2020;16 - 17;1323;283
02/02/2020;17 - 18;1217;218
02/02/2020;18 - 19;1113;214
02/02/2020;19 - 20;1030;217
02/02/2020;20 - 21;977;210
02/02/2020;21 - 22;882;162
02/02/2020;22 - 23;818;147
02/02/2020;23 - 00;801;184
03/02/2020;00 - 01;754;183
03/02/2020;01 - 02;638;148
03/02/2020;02 - 03;527;135
03/02/2020;03 - 04;359;102
03/02/2020;04 - 05;239;82
03/02/2020;05 - 06;232;62
03/02/2020;06 - 07;222;59
03/02/2020;07 - 08;236;85
03/02/2020;08 - 09;251;105
03/02/2020;09 - 10;261;123
03/02/2020;10 - 11;290;217
03/02/2020;11 - 12;344;262
03/02/2020;12 - 13;430;338
03/02/2020;13 - 14;677;371
03/02/2020;14 - 15;1161;385
03/02/2020;15 - 16;1415;383
03/02/2020;16 - 17;1578;491
03/02/2020;17 - 18;1798;658
03/02/2020;18 - 19;1971;741
03/02/2020;19 - 20;2127;725
03/02/2020;20 - 21;2139;715
03/02/2020;21 - 22;2036;703
03/02/2020;22 - 23;2016;649
03/02/2020;23 - 00;1695;599
04/02/2020;00 - 01;1649;504
04/02/2020;01 - 02;1528;485
04/02/2020;02 - 03;1506;494
04/02/2020;03 - 04;1472;489
04/02/2020;04 - 05;1460;510
04/02/2020;05 - 06;1387;518
04/02/2020;06 - 07;1235;542
04/02/2020;07 - 08;1231;566
04/02/2020;08 - 09;1353;599
04/02/2020;09 - 10;1286;579
04/02/2020;10 - 11;1369;561
04/02/2020;11 - 12;1548;603
04/02/2020;12 - 13;1825;637
04/02/2020;13 - 14;2129;717
04/02/2020;14 - 15;2314;794
04/02/2020;15 - 16;2494;850
04/02/2020;16 - 17;2570;939
04/02/2020;17 - 18;2519;950
04/02/2020;18 - 19;2331;969
04/02/2020;19 - 20;2095;971
04/02/2020;20 - 21;1953;900
04/02/2020;21 - 22;1374;721
04/02/2020;22 - 23;1023;713
04/02/2020;23 - 00;747;890
05/02/2020;00 - 01;863;653
05/02/2020;01 - 02;705;611
05/02/2020;02 - 03;467;550
05/02/2020;03 - 04;450;541
05/02/2020;04 - 05;600;428
05/02/2020;05 - 06;827;290
05/02/2020;06 - 07;1051;205
05/02/2020;07 - 08;1220;128
05/02/2020;08 - 09;1287;142
05/02/2020;09 - 10;1146;160
05/02/2020;10 - 11;1087;170
05/02/2020;11 - 12;1336;236
05/02/2020;12 - 13;1777;363
05/02/2020;13 - 14;2197;460
05/02/2020;14 - 15;2342;460
05/02/2020;15 - 16;2682;561
05/02/2020;16 - 17;2806;669
05/02/2020;17 - 18;2858;734
05/02/2020;18 - 19;2972;807
05/02/2020;19 - 20;2975;842
05/02/2020;20 - 21;2990;859
05/02/2020;21 - 22;2886;847
05/02/2020;22 - 23;2829;837
05/02/2020;23 - 00;2770;809
06/02/2020;00 - 01;2446;784
06/02/2020;01 - 02;2295;742
06/02/2020;02 - 03;2030;663
06/02/2020;03 - 04;1988;650
06/02/2020;04 - 05;2096;632
06/02/2020;05 - 06;2196;774
06/02/2020;06 - 07;2254;729
06/02/2020;07 - 08;2192;605
06/02/2020;08 - 09;2360;603
06/02/2020;09 - 10;2351;618
06/02/2020;10 - 11;2630;655
06/02/2020;11 - 12;2631;660
06/02/2020;12 - 13;2735;654
06/02/2020;13 - 14;2769;652
06/02/2020;14 - 15;2654;611
06/02/2020;15 - 16;2427;532
06/02/2020;16 - 17;2127;523
06/02/2020;17 - 18;1757;497
06/02/2020;18 - 19;1537;505
06/02/2020;19 - 20;1306;439
06/02/2020;20 - 21;996;409
06/02/2020;21 - 22;684;364
06/02/2020;22 - 23;473;302
06/02/2020;23 - 00;336;182
07/02/2020;00 - 01;302;120
07/02/2020;01 - 02;321;90
07/02/2020;02 - 03;298;49
07/02/2020;03 - 04;221;28
07/02/2020;04 - 05;193;16
07/02/2020;05 - 06;136;13
07/02/2020;06 - 07;72;13
07/02/2020;07 - 08;58;13
07/02/2020;08 - 09;100;14
07/02/2020;09 - 10;148;19
07/02/2020;10 - 11;212;31
07/02/2020;11 - 12;313;50
07/02/2020;12 - 13;401;55
07/02/2020;13 - 14;484;66
07/02/2020;14 - 15;429;55
07/02/2020;15 - 16;467;58
07/02/2020;16 - 17;585;99
07/02/2020;17 - 18;719;150
07/02/2020;18 - 19;876;224
07/02/2020;19 - 20;1110;308
07/02/2020;20 - 21;1434;346
07/02/2020;21 - 22;1674;385
07/02/2020;22 - 23;1869;459
07/02/2020;23 - 00;1941;504
08/02/2020;00 - 01;1890;487
08/02/2020;01 - 02;1994;501
08/02/2020;02 - 03;2027;518
08/02/2020;03 - 04;2061;517
08/02/2020;04 - 05;2036;419
08/02/2020;05 - 06;2003;395
08/02/2020;06 - 07;1934;439
08/02/2020;07 - 08;1897;497
08/02/2020;08 - 09;1934;510
08/02/2020;09 - 10;1944;487
08/02/2020;10 - 11;1866;441
08/02/2020;11 - 12;1770;436
08/02/2020;12 - 13;1652;369
08/02/2020;13 - 14;1635;297
08/02/2020;14 - 15;1586;267
08/02/2020;15 - 16;1577;259
08/02/2020;16 - 17;1569;313
08/02/2020;17 - 18;1576;390
08/02/2020;18 - 19;1614;482
08/02/2020;19 - 20;1569;572
08/02/2020;20 - 21;1533;684
08/02/2020;21 - 22;1576;712
08/02/2020;22 - 23;1846;709
08/02/2020;23 - 00;2078;676
09/02/2020;00 - 01;2120;613
09/02/2020;01 - 02;2393;587
09/02/2020;02 - 03;2295;591
09/02/2020;03 - 04;2269;603
09/02/2020;04 - 05;2527;622
09/02/2020;05 - 06;2909;711
09/02/2020;06 - 07;3481;816
09/02/2020;07 - 08;3565;883
09/02/2020;08 - 09;3617;923
09/02/2020;09 - 10;3821;977
09/02/2020;10 - 11;3801;1024
09/02/2020;11 - 12;3729;1038
09/02/2020;12 - 13;3701;1058
09/02/2020;13 - 14;3559;1059
09/02/2020;14 - 15;3417;1039
09/02/2020;15 - 16;3186;1018
09/02/2020;16 - 17;2910;998
09/02/2020;17 - 18;2576;985
09/02/2020;18 - 19;3043;988
09/02/2020;19 - 20;3459;993
09/02/2020;20 - 21;3547;989
09/02/2020;21 - 22;3620;977
09/02/2020;22 - 23;3580;913
09/02/2020;23 - 00;3519;937
10/02/2020;00 - 01;3148;924
10/02/2020;01 - 02;3248;913
10/02/2020;02 - 03;3187;918
10/02/2020;03 - 04;3183;935
10/02/2020;04 - 05;3228;925
10/02/2020;05 - 06;3628;924
10/02/2020;06 - 07;3482;922
10/02/2020;07 - 08;2796;767
10/02/2020;08 - 09;2101;729
10/02/2020;09 - 10;2705;742
10/02/2020;10 - 11;3192;931
10/02/2020;11 - 12;3414;960
10/02/2020;12 - 13;3753;965
10/02/2020;13 - 14;3326;955
10/02/2020;14 - 15;3411;981
10/02/2020;15 - 16;3588;989
10/02/2020;16 - 17;3166;968
10/02/2020;17 - 18;2837;914
10/02/2020;18 - 19;2546;786
10/02/2020;19 - 20;2557;865
10/02/2020;20 - 21;2394;848
10/02/2020;21 - 22;2343;788
10/02/2020;22 - 23;2512;794
10/02/2020;23 - 00;2524;813
11/02/2020;00 - 01;2417;860
11/02/2020;01 - 02;2445;879
11/02/2020;02 - 03;2611;819
11/02/2020;03 - 04;2462;838
11/02/2020;04 - 05;2376;831
11/02/2020;05 - 06;2259;797
11/02/2020;06 - 07;2522;804
11/02/2020;07 - 08;2602;846
11/02/2020;08 - 09;2888;867
11/02/2020;09 - 10;3077;881
11/02/2020;10 - 11;3309;889
11/02/2020;11 - 12;3309;898
11/02/2020;12 - 13;3415;916
11/02/2020;13 - 14;3448;936
11/02/2020;14 - 15;3339;958
11/02/2020;15 - 16;3237;956
11/02/2020;16 - 17;2655;771
11/02/2020;17 - 18;2648;873
11/02/2020;18 - 19;2674;885
11/02/2020;19 - 20;2454;837
11/02/2020;20 - 21;2611;775
11/02/2020;21 - 22;2918;940
11/02/2020;22 - 23;2781;884
11/02/2020;23 - 00;3233;943
12/02/2020;00 - 01;3416;949
12/02/2020;01 - 02;3493;907
12/02/2020;02 - 03;3486;912
12/02/2020;03 - 04;3583;907
12/02/2020;04 - 05;3584;907
12/02/2020;05 - 06;2744;758
12/02/2020;06 - 07;2573;753
12/02/2020;07 - 08;2263;764
12/02/2020;08 - 09;2126;875
12/02/2020;09 - 10;2274;994
12/02/2020;10 - 11;2143;1007
12/02/2020;11 - 12;2299;991
12/02/2020;12 - 13;2417;977
12/02/2020;13 - 14;2461;946
12/02/2020;14 - 15;2421;955
12/02/2020;15 - 16;2509;927
12/02/2020;16 - 17;2330;940
12/02/2020;17 - 18;2213;955
12/02/2020;18 - 19;2154;951
12/02/2020;19 - 20;1912;940
12/02/2020;20 - 21;1750;964
12/02/2020;21 - 22;1931;735
12/02/2020;22 - 23;1764;707
12/02/2020;23 - 00;1537;677
13/02/2020;00 - 01;1721;651
13/02/2020;01 - 02;1568;635
13/02/2020;02 - 03;1440;617
13/02/2020;03 - 04;1491;632
13/02/2020;04 - 05;1655;610
13/02/2020;05 - 06;1676;652
13/02/2020;06 - 07;1278;667
13/02/2020;07 - 08;956;729
13/02/2020;08 - 09;748;626
13/02/2020;09 - 10;605;434
13/02/2020;10 - 11;515;356
13/02/2020;11 - 12;543;338
13/02/2020;12 - 13;518;272
13/02/2020;13 - 14;589;256
13/02/2020;14 - 15;751;315
13/02/2020;15 - 16;790;379
13/02/2020;16 - 17;879;353
13/02/2020;17 - 18;881;449
13/02/2020;18 - 19;894;412
13/02/2020;19 - 20;910;501
13/02/2020;20 - 21;834;533
13/02/2020;21 - 22;810;503
13/02/2020;22 - 23;703;418
13/02/2020;23 - 00;529;308
14/02/2020;00 - 01;327;234
14/02/2020;01 - 02;180;139
14/02/2020;02 - 03;113;69
14/02/2020;03 - 04;121;47
14/02/2020;04 - 05;111;47
14/02/2020;05 - 06;83;55
14/02/2020;06 - 07;63;43
14/02/2020;07 - 08;51;40
14/02/2020;08 - 09;38;40
14/02/2020;09 - 10;28;23
14/02/2020;10 - 11;42;16
14/02/2020;11 - 12;66;12
14/02/2020;12 - 13;111;12
14/02/2020;13 - 14;166;13
14/02/2020;14 - 15;262;13
14/02/2020;15 - 16;407;16
14/02/2020;16 - 17;586;19
14/02/2020;17 - 18;831;36
14/02/2020;18 - 19;1277;51
14/02/2020;19 - 20;1971;88
14/02/2020;20 - 21;2663;196
14/02/2020;21 - 22;3036;294
14/02/2020;22 - 23;3147;495
14/02/2020;23 - 00;3267;718
15/02/2020;00 - 01;3172;606
15/02/2020;01 - 02;2809;504
15/02/2020;02 - 03;2634;643
15/02/2020;03 - 04;1830;726
15/02/2020;04 - 05;1515;831
15/02/2020;05 - 06;1388;848
15/02/2020;06 - 07;1365;793
15/02/2020;07 - 08;1418;622
15/02/2020;08 - 09;1681;641
15/02/2020;09 - 10;1451;613
15/02/2020;10 - 11;1621;565
15/02/2020;11 - 12;1634;599
15/02/2020;12 - 13;2107;507
15/02/2020;13 - 14;2187;508
15/02/2020;14 - 15;2112;621
15/02/2020;15 - 16;2434;675
15/02/2020;16 - 17;2822;710
15/02/2020;17 - 18;3072;785
15/02/2020;18 - 19;3014;760
15/02/2020;19 - 20;2911;750
15/02/2020;20 - 21;3280;926
15/02/2020;21 - 22;3812;953
15/02/2020;22 - 23;3882;978
15/02/2020;23 - 00;3410;962
16/02/2020;00 - 01;3367;982
16/02/2020;01 - 02;3359;987
16/02/2020;02 - 03;3394;991
16/02/2020;03 - 04;3431;979
16/02/2020;04 - 05;2962;976
16/02/2020;05 - 06;3037;977
16/02/2020;06 - 07;3699;985
16/02/2020;07 - 08;3672;1009
16/02/2020;08 - 09;3609;1031
16/02/2020;09 - 10;3617;1034
16/02/2020;10 - 11;3677;1036
16/02/2020;11 - 12;3734;1037
16/02/2020;12 - 13;3554;1043
16/02/2020;13 - 14;3512;1007
16/02/2020;14 - 15;3668;998
16/02/2020;15 - 16;3732;983
16/02/2020;16 - 17;3617;937
16/02/2020;17 - 18;3296;796
16/02/2020;18 - 19;2922;639
16/02/2020;19 - 20;2707;544
16/02/2020;20 - 21;2849;665
16/02/2020;21 - 22;3179;528
16/02/2020;22 - 23;3462;618
16/02/2020;23 - 00;3586;949
17/02/2020;00 - 01;3439;978
17/02/2020;01 - 02;3425;977
17/02/2020;02 - 03;3458;1005
17/02/2020;03 - 04;3488;1010
17/02/2020;04 - 05;3492;995
17/02/2020;05 - 06;3512;977
17/02/2020;06 - 07;2945;820
17/02/2020;07 - 08;2869;1018
17/02/2020;08 - 09;2600;1019
17/02/2020;09 - 10;3074;1014
17/02/2020;10 - 11;2968;1019
17/02/2020;11 - 12;2999;1027
17/02/2020;12 - 13;2621;1033
17/02/2020;13 - 14;2373;1025
17/02/2020;14 - 15;2387;1017
17/02/2020;15 - 16;2433;998
17/02/2020;16 - 17;2586;979
17/02/2020;17 - 18;2332;893
17/02/2020;18 - 19;2383;895
17/02/2020;19 - 20;2685;948
17/02/2020;20 - 21;2359;853
17/02/2020;21 - 22;2324;758
17/02/2020;22 - 23;2339;875
17/02/2020;23 - 00;2263;827
18/02/2020;00 - 01;2454;624
18/02/2020;01 - 02;2621;597
18/02/2020;02 - 03;2243;612
18/02/2020;03 - 04;2407;815
18/02/2020;04 - 05;2176;842
18/02/2020;05 - 06;2219;662
18/02/2020;06 - 07;2401;879
18/02/2020;07 - 08;2224;868
18/02/2020;08 - 09;2314;898
18/02/2020;09 - 10;2507;948
18/02/2020;10 - 11;2401;974
18/02/2020;11 - 12;2794;933
18/02/2020;12 - 13;2750;959
18/02/2020;13 - 14;2661;952
18/02/2020;14 - 15;2674;976
18/02/2020;15 - 16;2672;976
18/02/2020;16 - 17;1932;867
18/02/2020;17 - 18;2002;925
18/02/2020;18 - 19;1957;893
18/02/2020;19 - 20;1821;821
18/02/2020;20 - 21;1689;749
18/02/2020;21 - 22;1563;708
18/02/2020;22 - 23;1511;693
18/02/2020;23 - 00;1415;667
19/02/2020;00 - 01;1223;599
19/02/2020;01 - 02;874;633
19/02/2020;02 - 03;626;703
19/02/2020;03 - 04;568;695
19/02/2020;04 - 05;712;698
19/02/2020;05 - 06;821;666
19/02/2020;06 - 07;615;635
19/02/2020;07 - 08;1003;786
19/02/2020;08 - 09;1132;744
19/02/2020;09 - 10;1339;688
19/02/2020;10 - 11;1316;690
19/02/2020;11 - 12;1404;681
19/02/2020;12 - 13;1561;677
19/02/2020;13 - 14;1657;665
19/02/2020;14 - 15;1606;655
19/02/2020;15 - 16;1437;482
19/02/2020;16 - 17;1437;328
19/02/2020;17 - 18;1702;349
19/02/2020;18 - 19;1749;475
19/02/2020;19 - 20;1830;540
19/02/2020;20 - 21;1725;606
19/02/2020;21 - 22;1469;700
19/02/2020;22 - 23;1316;716
19/02/2020;23 - 00;1233;644
20/02/2020;00 - 01;1298;544
20/02/2020;01 - 02;1322;455
20/02/2020;02 - 03;1483;411
20/02/2020;03 - 04;1523;312
20/02/2020;04 - 05;1762;329
20/02/2020;05 - 06;2023;343
20/02/2020;06 - 07;2602;497
20/02/2020;07 - 08;2773;589
20/02/2020;08 - 09;2762;662
20/02/2020;09 - 10;2821;723
20/02/2020;10 - 11;2997;782
20/02/2020;11 - 12;3052;844
20/02/2020;12 - 13;3024;882
20/02/2020;13 - 14;2915;905
20/02/2020;14 - 15;2675;912
20/02/2020;15 - 16;2728;912
20/02/2020;16 - 17;2635;909
20/02/2020;17 - 18;2716;930
20/02/2020;18 - 19;2796;945
20/02/2020;19 - 20;2686;958
20/02/2020;20 - 21;2366;800
20/02/2020;21 - 22;1894;910
20/02/2020;22 - 23;2086;895
20/02/2020;23 - 00;2263;769
21/02/2020;00 - 01;2048;889
21/02/2020;01 - 02;2083;905
21/02/2020;02 - 03;2572;911
21/02/2020;03 - 04;2019;704
21/02/2020;04 - 05;2222;854
21/02/2020;05 - 06;1908;886
21/02/2020;06 - 07;1797;890
21/02/2020;07 - 08;1831;852
21/02/2020;08 - 09;2051;855
21/02/2020;09 - 10;2037;869
21/02/2020;10 - 11;1962;921
21/02/2020;11 - 12;2071;942
21/02/2020;12 - 13;2262;942
21/02/2020;13 - 14;2363;899
21/02/2020;14 - 15;2557;867
21/02/2020;15 - 16;2540;898
21/02/2020;16 - 17;2614;903
21/02/2020;17 - 18;2580;924
21/02/2020;18 - 19;2564;933
21/02/2020;19 - 20;2572;963
21/02/2020;20 - 21;2522;969
21/02/2020;21 - 22;2507;976
21/02/2020;22 - 23;2396;964
21/02/2020;23 - 00;2414;806
22/02/2020;00 - 01;3149;784
22/02/2020;01 - 02;3182;976
22/02/2020;02 - 03;3200;965
22/02/2020;03 - 04;3165;968
22/02/2020;04 - 05;3198;956
22/02/2020;05 - 06;3419;990
22/02/2020;06 - 07;2848;1023
22/02/2020;07 - 08;3184;1033
22/02/2020;08 - 09;3229;1035
22/02/2020;09 - 10;3404;1041
22/02/2020;10 - 11;3234;1051
22/02/2020;11 - 12;3329;1006
22/02/2020;12 - 13;3139;989
22/02/2020;13 - 14;3015;985
22/02/2020;14 - 15;3005;982
22/02/2020;15 - 16;3101;1031
22/02/2020;16 - 17;3368;1012
22/02/2020;17 - 18;3350;1011
22/02/2020;18 - 19;3196;1020
22/02/2020;19 - 20;3026;1020
22/02/2020;20 - 21;3088;1019
22/02/2020;21 - 22;3434;987
22/02/2020;22 - 23;3538;986
22/02/2020;23 - 00;3277;983
23/02/2020;00 - 01;3257;1008
23/02/2020;01 - 02;3276;1005
23/02/2020;02 - 03;3251;1004
23/02/2020;03 - 04;3224;993
23/02/2020;04 - 05;3136;983
23/02/2020;05 - 06;3193;951
23/02/2020;06 - 07;3085;957
23/02/2020;07 - 08;3042;955
23/02/2020;08 - 09;2780;932
23/02/2020;09 - 10;2398;729
23/02/2020;10 - 11;2599;820
23/02/2020;11 - 12;2071;703
23/02/2020;12 - 13;1998;646
23/02/2020;13 - 14;2184;606
23/02/2020;14 - 15;1956;515
23/02/2020;15 - 16;2061;508
23/02/2020;16 - 17;2553;596
23/02/2020;17 - 18;2394;692
23/02/2020;18 - 19;2712;746
23/02/2020;19 - 20;2767;806
23/02/2020;20 - 21;2499;828
23/02/2020;21 - 22;2856;912
23/02/2020;22 - 23;2358;923
23/02/2020;23 - 00;2322;884
24/02/2020;00 - 01;2534;923
24/02/2020;01 - 02;2862;918
24/02/2020;02 - 03;2430;893
24/02/2020;03 - 04;1835;869
24/02/2020;04 - 05;1375;597
24/02/2020;05 - 06;1482;542
24/02/2020;06 - 07;1221;542
24/02/2020;07 - 08;1267;570
24/02/2020;08 - 09;885;437
24/02/2020;09 - 10;612;286
24/02/2020;10 - 11;442;236
24/02/2020;11 - 12;454;190
24/02/2020;12 - 13;523;154
24/02/2020;13 - 14;432;136
24/02/2020;14 - 15;532;131
24/02/2020;15 - 16;723;97
24/02/2020;16 - 17;849;153
24/02/2020;17 - 18;1009;375
24/02/2020;18 - 19;1192;465
24/02/2020;19 - 20;1506;556
24/02/2020;20 - 21;1424;642
24/02/2020;21 - 22;1506;744
24/02/2020;22 - 23;1582;829
24/02/2020;23 - 00;1793;836
25/02/2020;00 - 01;2168;685
25/02/2020;01 - 02;2616;750
25/02/2020;02 - 03;3020;728
25/02/2020;03 - 04;2303;877
25/02/2020;04 - 05;1921;921
25/02/2020;05 - 06;1496;942
25/02/2020;06 - 07;1564;954
25/02/2020;07 - 08;1939;943
25/02/2020;08 - 09;1836;928
25/02/2020;09 - 10;1747;924
25/02/2020;10 - 11;1685;895
25/02/2020;11 - 12;1742;957
25/02/2020;12 - 13;1782;995
25/02/2020;13 - 14;1965;1012
25/02/2020;14 - 15;1828;1034
25/02/2020;15 - 16;1903;1026
25/02/2020;16 - 17;1649;1030
25/02/2020;17 - 18;2008;1038
25/02/2020;18 - 19;2140;1045
25/02/2020;19 - 20;1882;1056
25/02/2020;20 - 21;1629;1044
25/02/2020;21 - 22;1453;909
25/02/2020;22 - 23;1260;901
25/02/2020;23 - 00;1066;800
26/02/2020;00 - 01;1282;912
26/02/2020;01 - 02;1290;855
26/02/2020;02 - 03;1264;794
26/02/2020;03 - 04;1248;715
26/02/2020;04 - 05;1359;669
26/02/2020;05 - 06;1452;562
26/02/2020;06 - 07;1444;484
26/02/2020;07 - 08;1464;372
26/02/2020;08 - 09;1463;305
26/02/2020;09 - 10;1431;323
26/02/2020;10 - 11;1375;314
26/02/2020;11 - 12;1153;319
26/02/2020;12 - 13;909;276
26/02/2020;13 - 14;660;249
26/02/2020;14 - 15;522;216
26/02/2020;15 - 16;448;246
26/02/2020;16 - 17;330;278
26/02/2020;17 - 18;234;295
26/02/2020;18 - 19;186;257
26/02/2020;19 - 20;120;210
26/02/2020;20 - 21;100;139
26/02/2020;21 - 22;81;120
26/02/2020;22 - 23;78;117
26/02/2020;23 - 00;96;81
27/02/2020;00 - 01;161;63
27/02/2020;01 - 02;241;73
27/02/2020;02 - 03;362;56
27/02/2020;03 - 04;464;60
27/02/2020;04 - 05;379;75
27/02/2020;05 - 06;336;82
27/02/2020;06 - 07;326;81
27/02/2020;07 - 08;325;88
27/02/2020;08 - 09;268;153
27/02/2020;09 - 10;186;264
27/02/2020;10 - 11;228;266
27/02/2020;11 - 12;219;268
27/02/2020;12 - 13;270;231
27/02/2020;13 - 14;310;206
27/02/2020;14 - 15;289;172
27/02/2020;15 - 16;228;107
27/02/2020;16 - 17;384;67
27/02/2020;17 - 18;348;46
27/02/2020;18 - 19;444;31
27/02/2020;19 - 20;515;17
27/02/2020;20 - 21;647;15
27/02/2020;21 - 22;603;15
27/02/2020;22 - 23;714;40
27/02/2020;23 - 00;924;92
28/02/2020;00 - 01;1024;173
28/02/2020;01 - 02;1108;244
28/02/2020;02 - 03;1289;391
28/02/2020;03 - 04;1547;465
28/02/2020;04 - 05;1773;515
28/02/2020;05 - 06;1705;498
28/02/2020;06 - 07;1832;613
28/02/2020;07 - 08;1983;706
28/02/2020;08 - 09;1969;791
28/02/2020;09 - 10;1911;795
28/02/2020;10 - 11;1962;800
28/02/2020;11 - 12;1446;796
28/02/2020;12 - 13;1201;848
28/02/2020;13 - 14;1248;847
28/02/2020;14 - 15;1161;798
28/02/2020;15 - 16;1042;728
28/02/2020;16 - 17;1000;564
28/02/2020;17 - 18;1018;474
28/02/2020;18 - 19;987;349
28/02/2020;19 - 20;1196;336
28/02/2020;20 - 21;1359;231
28/02/2020;21 - 22;1532;366
28/02/2020;22 - 23;1636;436
28/02/2020;23 - 00;1546;418
29/02/2020;00 - 01;1627;611
29/02/2020;01 - 02;1940;691
29/02/2020;02 - 03;2192;662
29/02/2020;03 - 04;2113;727
29/02/2020;04 - 05;2176;801
29/02/2020;05 - 06;2410;813
29/02/2020;06 - 07;2372;783
29/02/2020;07 - 08;2276;725
29/02/2020;08 - 09;2301;667
29/02/2020;09 - 10;2401;615
29/02/2020;10 - 11;2226;641
29/02/2020;11 - 12;2537;750
29/02/2020;12 - 13;2674;742
29/02/2020;13 - 14;2644;694
29/02/2020;14 - 15;2373;652
29/02/2020;15 - 16;2233;598
29/02/2020;16 - 17;2317;683
29/02/2020;17 - 18;2404;776
29/02/2020;18 - 19;2296;844
29/02/2020;19 - 20;2625;907
29/02/2020;20 - 21;2698;965
29/02/2020;21 - 22;3140;993
29/02/2020;22 - 23;2489;970
29/02/2020;23 - 00;2475;932
01/03/2020;00 - 01;2686;879
01/03/2020;01 - 02;2823;873
01/03/2020;02 - 03;2906;864
01/03/2020;03 - 04;3000;884
01/03/2020;04 - 05;3192;895
01/03/2020;05 - 06;3133;925
01/03/2020;06 - 07;3179;951
01/03/2020;07 - 08;3408;984
01/03/2020;08 - 09;3641;985
01/03/2020;09 - 10;3610;987
01/03/2020;10 - 11;3528;975
01/03/2020;11 - 12;3366;953
01/03/2020;12 - 13;3466;931
01/03/2020;13 - 14;3453;907
01/03/2020;14 - 15;3464;893
01/03/2020;15 - 16;3145;835
01/03/2020;16 - 17;3003;682
01/03/2020;17 - 18;2867;660
01/03/2020;18 - 19;2526;517
