date,zone,EURperMWH
2022-03-17,NO1,175.58916666666667
2022-03-17,NO2,175.58916666666667
2022-03-17,NO3,13.395416666666668
2022-03-17,NO4,13.395416666666668
2022-03-17,NO5,175.58916666666667
2022-03-18,NO1,183.77333333333334
2022-03-18,NO2,183.77333333333334
2022-03-18,NO3,12.888333333333334
2022-03-18,NO4,12.888333333333334
2022-03-18,NO5,183.77333333333334
2022-03-19,NO1,168.40375
2022-03-19,NO2,168.40375
2022-03-19,NO3,12.28125
2022-03-19,NO4,12.28125
2022-03-19,NO5,168.40375
2022-03-20,NO1,164.12916666666666
2022-03-20,NO2,164.12916666666666
2022-03-20,NO3,13.748333333333333
2022-03-20,NO4,13.363333333333335
2022-03-20,NO5,164.12916666666666
2022-03-21,NO1,177.23541666666665
2022-03-21,NO2,177.23541666666665
2022-03-21,NO3,17.78
2022-03-21,NO4,15.915
2022-03-21,NO5,177.23541666666665
2022-03-22,NO1,196.01125000000002
2022-03-22,NO2,196.01125000000002
2022-03-22,NO3,22.832083333333333
2022-03-22,NO4,15.399583333333332
2022-03-22,NO5,196.01125000000002
2022-03-23,NO1,203.43958333333333
2022-03-23,NO2,203.43958333333333
2022-03-23,NO3,14.04625
2022-03-23,NO4,14.04625
2022-03-23,NO5,203.43958333333333
2022-03-24,NO1,191.31375
2022-03-24,NO2,191.31375
2022-03-24,NO3,14.128333333333332
2022-03-24,NO4,14.128333333333332
2022-03-24,NO5,191.31375
2022-03-25,NO1,187.99958333333333
2022-03-25,NO2,187.99958333333333
2022-03-25,NO3,13.026666666666666
2022-03-25,NO4,13.026666666666666
2022-03-25,NO5,187.99958333333333
2022-03-26,NO1,182.34125000000003
2022-03-26,NO2,182.34125000000003
2022-03-26,NO3,13.535833333333334
2022-03-26,NO4,12.337083333333332
2022-03-26,NO5,182.34125000000003
2022-03-27,NO1,184.64391304347828
2022-03-27,NO2,184.64391304347828
2022-03-27,NO3,13.849130434782607
2022-03-27,NO4,13.849130434782607
2022-03-27,NO5,184.64391304347828
2022-03-28,NO1,186.07833333333335
2022-03-28,NO2,186.07833333333335
2022-03-28,NO3,13.59375
2022-03-28,NO4,13.59375
2022-03-28,NO5,186.07833333333335
2022-03-29,NO1,202.44500000000002
2022-03-29,NO2,202.44500000000002
2022-03-29,NO3,34.31375
2022-03-29,NO4,25.249166666666667
2022-03-29,NO5,202.44500000000002
2022-03-30,NO1,217.0533333333333
2022-03-30,NO2,217.0533333333333
2022-03-30,NO3,35.535833333333336
2022-03-30,NO4,15.662083333333333
2022-03-30,NO5,217.0533333333333
2022-03-31,NO1,209.84041666666667
2022-03-31,NO2,209.84041666666667
2022-03-31,NO3,60.819583333333334
2022-03-31,NO4,36.209583333333335
2022-03-31,NO5,209.84041666666667
2022-04-01,NO1,147.31083333333333
2022-04-01,NO2,147.31083333333333
2022-04-01,NO3,44.102916666666665
2022-04-01,NO4,44.102916666666665
2022-04-01,NO5,147.31083333333333
2022-04-02,NO1,123.43333333333334
2022-04-02,NO2,123.43333333333334
2022-04-02,NO3,13.904166666666667
2022-04-02,NO4,13.904166666666667
2022-04-02,NO5,123.43333333333334
2022-04-03,NO1,202.81833333333336
2022-04-03,NO2,202.81833333333336
2022-04-03,NO3,17.07166666666667
2022-04-03,NO4,16.715
2022-04-03,NO5,202.81833333333336
2022-04-04,NO1,172.83624999999998
2022-04-04,NO2,172.83624999999998
2022-04-04,NO3,61.55416666666667
2022-04-04,NO4,54.06125
2022-04-04,NO5,172.83624999999998
2022-04-05,NO1,222.34916666666666
2022-04-05,NO2,222.34916666666666
2022-04-05,NO3,26.632499999999997
2022-04-05,NO4,17.53625
2022-04-05,NO5,222.34916666666666
2022-04-06,NO1,149.6225
2022-04-06,NO2,154.07750000000001
2022-04-06,NO3,8.040000000000001
2022-04-06,NO4,8.040000000000001
2022-04-06,NO5,149.6225
2022-04-07,NO1,159.8075
2022-04-07,NO2,220.3529166666667
2022-04-07,NO3,2.24875
2022-04-07,NO4,2.24875
2022-04-07,NO5,159.8075
2022-04-08,NO1,241.89125
2022-04-08,NO2,349.9216666666667
2022-04-08,NO3,1.6491666666666667
2022-04-08,NO4,1.6491666666666667
2022-04-08,NO5,241.89125
2022-04-09,NO1,309.32458333333335
2022-04-09,NO2,309.32458333333335
2022-04-09,NO3,169.5675
2022-04-09,NO4,13.96
2022-04-09,NO5,309.32458333333335
2022-04-13,NO1,185.30291666666668
2022-04-13,NO2,185.30291666666668
2022-04-13,NO3,100.19958333333334
2022-04-13,NO4,23.525833333333335
2022-04-13,NO5,185.30291666666668
2022-04-14,NO1,193.85166666666666
2022-04-14,NO2,193.85166666666666
2022-04-14,NO3,76.74208333333333
2022-04-14,NO4,24.215
2022-04-14,NO5,193.85166666666666
2022-04-15,NO1,189.51166666666666
2022-04-15,NO2,189.51166666666666
2022-04-15,NO3,56.95166666666666
2022-04-15,NO4,19.8525
2022-04-15,NO5,189.51166666666666
2022-04-16,NO1,171.0583333333333
2022-04-16,NO2,171.0583333333333
2022-04-16,NO3,45.45458333333334
2022-04-16,NO4,16.597083333333334
2022-04-16,NO5,171.0583333333333
2022-04-17,NO1,147.91
2022-04-17,NO2,147.91
2022-04-17,NO3,47.497083333333336
2022-04-17,NO4,15.04625
2022-04-17,NO5,148.94625
2022-04-18,NO1,138.83666666666667
2022-04-18,NO2,138.83666666666667
2022-04-18,NO3,53.01541666666666
2022-04-18,NO4,15.227083333333333
2022-04-18,NO5,152.21833333333333
2022-04-19,NO1,198.50291666666666
2022-04-19,NO2,198.50291666666666
2022-04-19,NO3,109.70333333333333
2022-04-19,NO4,14.102916666666665
2022-04-19,NO5,198.50291666666666
2022-04-20,NO1,189.98749999999998
2022-04-20,NO2,189.98749999999998
2022-04-20,NO3,74.56333333333333
2022-04-20,NO4,13.426250000000001
2022-04-20,NO5,189.98749999999998
2022-04-21,NO1,187.21541666666667
2022-04-21,NO2,187.21541666666667
2022-04-21,NO3,43.75833333333333
2022-04-21,NO4,13.732083333333334
2022-04-21,NO5,187.21541666666667
2022-04-22,NO1,174.25041666666667
2022-04-22,NO2,174.25041666666667
2022-04-22,NO3,31.960833333333337
2022-04-22,NO4,13.734583333333333
2022-04-22,NO5,174.25041666666667
2022-04-23,NO1,157.71083333333334
2022-04-23,NO2,157.71083333333334
2022-04-23,NO3,26.635
2022-04-23,NO4,13.427083333333334
2022-04-23,NO5,157.71083333333334
2022-04-24,NO1,126.91041666666666
2022-04-24,NO2,126.91041666666666
2022-04-24,NO3,37.50625
2022-04-24,NO4,13.459166666666667
2022-04-24,NO5,126.91041666666666
2022-04-25,NO1,203.14333333333332
2022-04-25,NO2,203.14333333333332
2022-04-25,NO3,38.973333333333336
2022-04-25,NO4,13.723333333333334
2022-04-25,NO5,203.14333333333332
2022-04-26,NO1,197.13041666666666
2022-04-26,NO2,197.13041666666666
2022-04-26,NO3,24.390416666666667
2022-04-26,NO4,12.90125
2022-04-26,NO5,197.13041666666666
2022-04-27,NO1,203.48583333333332
2022-04-27,NO2,203.48583333333332
2022-04-27,NO3,37.62375
2022-04-27,NO4,13.914583333333333
2022-04-27,NO5,203.48583333333332
2022-04-28,NO1,211.33208333333334
2022-04-28,NO2,208.12458333333333
2022-04-28,NO3,17.254166666666666
2022-04-28,NO4,15.98375
2022-04-28,NO5,208.13875
2022-04-29,NO1,215.89291666666668
2022-04-29,NO2,215.89291666666668
2022-04-29,NO3,29.720416666666665
2022-04-29,NO4,18.157500000000002
2022-04-29,NO5,215.89291666666668
2022-04-30,NO1,196.83666666666667
2022-04-30,NO2,196.83666666666667
2022-04-30,NO3,24.02541666666667
2022-04-30,NO4,16.577916666666667
2022-04-30,NO5,197.64041666666665
2022-05-01,NO1,133.39208333333332
2022-05-01,NO2,133.39208333333332
2022-05-01,NO3,51.53791666666667
2022-05-01,NO4,51.11041666666667
2022-05-01,NO5,133.39208333333332
2022-05-02,NO1,115.72666666666667
2022-05-02,NO2,115.72666666666667
2022-05-02,NO3,12.8725
2022-05-02,NO4,12.8725
2022-05-02,NO5,115.72666666666667
2022-05-03,NO1,186.0775
2022-05-03,NO2,186.0775
2022-05-03,NO3,14.894583333333335
2022-05-03,NO4,14.894583333333335
2022-05-03,NO5,186.0775
2022-05-04,NO1,181.74041666666665
2022-05-04,NO2,181.74041666666665
2022-05-04,NO3,31.241249999999997
2022-05-04,NO4,28.18041666666667
2022-05-04,NO5,181.74041666666665
2022-05-05,NO1,221.885
2022-05-05,NO2,221.885
2022-05-05,NO3,13.273333333333333
2022-05-05,NO4,12.9425
2022-05-05,NO5,221.885
2022-05-06,NO1,135.15291666666667
2022-05-06,NO2,140.63083333333333
2022-05-06,NO3,7.555
2022-05-06,NO4,7.555
2022-05-06,NO5,135.15291666666667
2022-05-07,NO1,161.55541666666667
2022-05-07,NO2,228.28916666666666
2022-05-07,NO3,1.5620833333333335
2022-05-07,NO4,1.5620833333333335
2022-05-07,NO5,161.55541666666667
2022-05-08,NO1,236.4054166666667
2022-05-08,NO2,350.40625
2022-05-08,NO3,1.4545833333333331
2022-05-08,NO4,1.4545833333333331
2022-05-08,NO5,236.4054166666667
2022-05-09,NO1,390.85291666666666
2022-05-09,NO2,390.85291666666666
2022-05-09,NO3,150.00125
2022-05-09,NO4,14.029583333333333
2022-05-09,NO5,390.85291666666666
2022-05-13,NO1,143.58541666666667
2022-05-13,NO2,143.58541666666667
2022-05-13,NO3,12.243333333333332
2022-05-13,NO4,12.243333333333332
2022-05-13,NO5,143.58541666666667
2022-05-14,NO1,137.87208333333334
2022-05-14,NO2,137.87208333333334
2022-05-14,NO3,7.777916666666667
2022-05-14,NO4,7.777916666666667
2022-05-14,NO5,137.87208333333334
2022-05-15,NO1,141.86458333333334
2022-05-15,NO2,141.86458333333334
2022-05-15,NO3,7.287916666666667
2022-05-15,NO4,7.287916666666667
2022-05-15,NO5,141.86458333333334
2022-05-16,NO1,176.68791666666667
2022-05-16,NO2,176.68791666666667
2022-05-16,NO3,9.210833333333333
2022-05-16,NO4,9.210833333333333
2022-05-16,NO5,176.68791666666667
2022-05-17,NO1,179.47208333333333
2022-05-17,NO2,179.47208333333333
2022-05-17,NO3,12.165833333333333
2022-05-17,NO4,12.062083333333334
2022-05-17,NO5,179.47208333333333
2022-05-18,NO1,178.765
2022-05-18,NO2,178.765
2022-05-18,NO3,14.459583333333335
2022-05-18,NO4,12.924999999999999
2022-05-18,NO5,178.765
2022-05-19,NO1,189.525
2022-05-19,NO2,189.525
2022-05-19,NO3,12.303333333333333
2022-05-19,NO4,12.280833333333334
2022-05-19,NO5,189.525
2022-05-20,NO1,183.005
2022-05-20,NO2,183.005
2022-05-20,NO3,23.4975
2022-05-20,NO4,12.650416666666667
2022-05-20,NO5,183.005
2022-05-21,NO1,132.54416666666665
2022-05-21,NO2,132.54416666666665
2022-05-21,NO3,13.532916666666667
2022-05-21,NO4,12.812916666666666
2022-05-21,NO5,132.54416666666665
2022-05-22,NO1,159.38666666666668
2022-05-22,NO2,159.38666666666668
2022-05-22,NO3,14.274583333333334
2022-05-22,NO4,12.941250000000002
2022-05-22,NO5,159.38666666666668
2022-05-23,NO1,173.63
2022-05-23,NO2,173.63
2022-05-23,NO3,9.230833333333333
2022-05-23,NO4,9.230833333333333
2022-05-23,NO5,173.63
2022-05-24,NO1,128.29416666666665
2022-05-24,NO2,128.29416666666665
2022-05-24,NO3,6.833333333333333
2022-05-24,NO4,6.833333333333333
2022-05-24,NO5,128.29416666666665
2022-05-25,NO1,153.17208333333335
2022-05-25,NO2,153.17208333333335
2022-05-25,NO3,6.517499999999999
2022-05-25,NO4,6.517499999999999
2022-05-25,NO5,153.17208333333335
2022-05-26,NO1,52.26916666666667
2022-05-26,NO2,52.85916666666666
2022-05-26,NO3,8.07875
2022-05-26,NO4,8.07875
2022-05-26,NO5,52.26916666666667
2022-05-27,NO1,47.47
2022-05-27,NO2,47.91375
2022-05-27,NO3,9.669166666666667
2022-05-27,NO4,9.669166666666667
2022-05-27,NO5,47.47
2022-05-28,NO1,33.9775
2022-05-28,NO2,33.9775
2022-05-28,NO3,4.63875
2022-05-28,NO4,4.63875
2022-05-28,NO5,33.9775
2022-05-29,NO1,140.49875
2022-05-29,NO2,141.94708333333332
2022-05-29,NO3,16.50166666666667
2022-05-29,NO4,12.03125
2022-05-29,NO5,140.49875
2022-05-30,NO1,169.92375
2022-05-30,NO2,174.94500000000002
2022-05-30,NO3,67.84125
2022-05-30,NO4,12.21625
2022-05-30,NO5,169.92375
2022-05-31,NO1,171.59625000000003
2022-05-31,NO2,174.95833333333334
2022-05-31,NO3,56.56166666666667
2022-05-31,NO4,12.165416666666667
2022-05-31,NO5,171.59625000000003
2022-06-01,NO1,185.98749999999998
2022-06-01,NO2,185.98749999999998
2022-06-01,NO3,52.759166666666665
2022-06-01,NO4,51.02458333333333
2022-06-01,NO5,156.02458333333334
2022-06-02,NO1,111.54
2022-06-02,NO2,111.54
2022-06-02,NO3,12.657916666666667
2022-06-02,NO4,12.657916666666667
2022-06-02,NO5,111.54
2022-06-03,NO1,191.67458333333332
2022-06-03,NO2,191.67458333333332
2022-06-03,NO3,14.058750000000002
2022-06-03,NO4,14.058750000000002
2022-06-03,NO5,191.67458333333332
2022-06-04,NO1,173.88583333333335
2022-06-04,NO2,173.88583333333335
2022-06-04,NO3,34.699999999999996
2022-06-04,NO4,28.410416666666666
2022-06-04,NO5,173.88583333333335
2022-06-05,NO1,212.21166666666667
2022-06-05,NO2,212.21166666666667
2022-06-05,NO3,11.082500000000001
2022-06-05,NO4,11.07
2022-06-05,NO5,212.21166666666667
2022-06-06,NO1,79.54083333333334
2022-06-06,NO2,85.71166666666666
2022-06-06,NO3,10.57625
2022-06-06,NO4,10.57625
2022-06-06,NO5,79.54083333333334
2022-06-07,NO1,162.58124999999998
2022-06-07,NO2,230.69791666666666
2022-06-07,NO3,1.7116666666666667
2022-06-07,NO4,1.7175
2022-06-07,NO5,162.58124999999998
2022-06-08,NO1,211.05208333333334
2022-06-08,NO2,267.30291666666665
2022-06-08,NO3,1.4604166666666665
2022-06-08,NO4,1.4604166666666665
2022-06-08,NO5,211.05208333333334
2022-06-09,NO1,411.59458333333333
2022-06-09,NO2,411.59458333333333
2022-06-09,NO3,94.98041666666667
2022-06-09,NO4,31.2975
2022-06-09,NO5,411.59458333333333
2022-06-13,NO1,133.02666666666667
2022-06-13,NO2,151.43708333333333
2022-06-13,NO3,8.999583333333334
2022-06-13,NO4,8.999583333333334
2022-06-13,NO5,130.86833333333334
2022-06-14,NO1,143.38583333333335
2022-06-14,NO2,177.29666666666665
2022-06-14,NO3,11.120416666666666
2022-06-14,NO4,11.120416666666666
2022-06-14,NO5,143.38583333333335
2022-06-15,NO1,152.46041666666667
2022-06-15,NO2,180.59916666666666
2022-06-15,NO3,12.237916666666665
2022-06-15,NO4,12.237916666666665
2022-06-15,NO5,152.46041666666667
2022-06-16,NO1,161.61125
2022-06-16,NO2,183.98458333333335
2022-06-16,NO3,11.196666666666665
2022-06-16,NO4,11.196666666666665
2022-06-16,NO5,161.61125
2022-06-17,NO1,167.27041666666665
2022-06-17,NO2,207.05458333333334
2022-06-17,NO3,10.790416666666667
2022-06-17,NO4,10.790416666666667
2022-06-17,NO5,167.27041666666665
2022-06-18,NO1,139.63125
2022-06-18,NO2,166.66041666666666
2022-06-18,NO3,5.391249999999999
2022-06-18,NO4,5.720416666666666
2022-06-18,NO5,139.63125
2022-06-19,NO1,127.35166666666667
2022-06-19,NO2,145.36958333333334
2022-06-19,NO3,6.645
2022-06-19,NO4,6.645
2022-06-19,NO5,127.35166666666667
2022-06-20,NO1,166.82874999999999
2022-06-20,NO2,239.98958333333334
2022-06-20,NO3,13.818333333333333
2022-06-20,NO4,13.818333333333333
2022-06-20,NO5,166.82874999999999
2022-06-21,NO1,164.00875
2022-06-21,NO2,236.92208333333335
2022-06-21,NO3,9.268749999999999
2022-06-21,NO4,9.268749999999999
2022-06-21,NO5,164.00875
2022-06-22,NO1,164.22625
2022-06-22,NO2,222.55124999999998
2022-06-22,NO3,9.695
2022-06-22,NO4,9.695
2022-06-22,NO5,164.22625
2022-06-23,NO1,149.15375
2022-06-23,NO2,229.00541666666666
2022-06-23,NO3,5.180833333333333
2022-06-23,NO4,5.180833333333333
2022-06-23,NO5,149.15375
2022-06-24,NO1,142.78291666666667
2022-06-24,NO2,200.32291666666666
2022-06-24,NO3,6.468333333333334
2022-06-24,NO4,6.468333333333334
2022-06-24,NO5,142.78291666666667
2022-06-25,NO1,149.20125
2022-06-25,NO2,196.79166666666666
2022-06-25,NO3,3.8475
2022-06-25,NO4,3.8475
2022-06-25,NO5,149.20125
2022-06-26,NO1,133.9154166666667
2022-06-26,NO2,164.24541666666667
2022-06-26,NO3,3.3350000000000004
2022-06-26,NO4,3.3350000000000004
2022-06-26,NO5,133.9154166666667
2022-06-27,NO1,158.27625
2022-06-27,NO2,215.04166666666666
2022-06-27,NO3,3.2504166666666667
2022-06-27,NO4,3.2504166666666667
2022-06-27,NO5,158.27625
2022-06-28,NO1,150.29833333333332
2022-06-28,NO2,210.16625
2022-06-28,NO3,2.067083333333333
2022-06-28,NO4,2.067083333333333
2022-06-28,NO5,150.29833333333332
2022-06-29,NO1,154.48291666666668
2022-06-29,NO2,245.09666666666666
2022-06-29,NO3,3.1333333333333333
2022-06-29,NO4,3.1333333333333333
2022-06-29,NO5,154.48291666666668
2022-06-30,NO1,164.9925
2022-06-30,NO2,271.3808333333333
2022-06-30,NO3,3.1029166666666668
2022-06-30,NO4,3.1029166666666668
2022-06-30,NO5,164.9925
2022-07-01,NO1,158.595
2022-07-01,NO2,158.595
2022-07-01,NO3,50.009166666666665
2022-07-01,NO4,50.009166666666665
2022-07-01,NO5,150.55208333333334
2022-07-02,NO1,121.81
2022-07-02,NO2,121.81
2022-07-02,NO3,15.814583333333333
2022-07-02,NO4,15.814583333333333
2022-07-02,NO5,121.81
2022-07-03,NO1,239.18416666666667
2022-07-03,NO2,239.18416666666667
2022-07-03,NO3,15.04
2022-07-03,NO4,15.04
2022-07-03,NO5,239.18416666666667
2022-07-04,NO1,170.11458333333334
2022-07-04,NO2,170.11458333333334
2022-07-04,NO3,64.84291666666667
2022-07-04,NO4,16.962083333333332
2022-07-04,NO5,170.11458333333334
2022-07-05,NO1,194.7145833333333
2022-07-05,NO2,194.7145833333333
2022-07-05,NO3,5.1575
2022-07-05,NO4,5.1575
2022-07-05,NO5,194.7145833333333
2022-07-06,NO1,158.66666666666666
2022-07-06,NO2,167.05375
2022-07-06,NO3,11.235833333333334
2022-07-06,NO4,9.228333333333333
2022-07-06,NO5,158.66666666666666
2022-07-07,NO1,161.65541666666667
2022-07-07,NO2,193.67125
2022-07-07,NO3,1.4358333333333333
2022-07-07,NO4,1.445833333333333
2022-07-07,NO5,161.65541666666667
2022-07-08,NO1,212.045
2022-07-08,NO2,234.99791666666667
2022-07-08,NO3,1.4504166666666667
2022-07-08,NO4,1.4504166666666667
2022-07-08,NO5,212.045
2022-07-09,NO1,455.6820833333333
2022-07-09,NO2,455.6820833333333
2022-07-09,NO3,81.15083333333332
2022-07-09,NO4,35.8925
2022-07-09,NO5,455.6820833333333
2022-07-13,NO1,175.67875
2022-07-13,NO2,257.36375000000004
2022-07-13,NO3,1.7604166666666667
2022-07-13,NO4,1.7604166666666667
2022-07-13,NO5,175.67875
2022-07-14,NO1,167.79291666666668
2022-07-14,NO2,264.69958333333335
2022-07-14,NO3,1.4179166666666667
2022-07-14,NO4,1.4508333333333334
2022-07-14,NO5,167.79291666666668
2022-07-15,NO1,158.84125
2022-07-15,NO2,236.41750000000002
2022-07-15,NO3,1.4158333333333333
2022-07-15,NO4,1.4158333333333333
2022-07-15,NO5,158.84125
2022-07-16,NO1,108.61833333333334
2022-07-16,NO2,147.24583333333334
2022-07-16,NO3,1.1954166666666666
2022-07-16,NO4,1.1954166666666666
2022-07-16,NO5,108.61833333333334
2022-07-17,NO1,148.87916666666666
2022-07-17,NO2,212.12749999999997
2022-07-17,NO3,1.73625
2022-07-17,NO4,1.73625
2022-07-17,NO5,148.87916666666666
2022-07-18,NO1,159.16791666666668
2022-07-18,NO2,318.0370833333333
2022-07-18,NO3,1.8141666666666667
2022-07-18,NO4,1.8141666666666667
2022-07-18,NO5,159.16791666666668
2022-07-19,NO1,160.88583333333335
2022-07-19,NO2,326.2808333333333
2022-07-19,NO3,2.5816666666666666
2022-07-19,NO4,2.5816666666666666
2022-07-19,NO5,160.88583333333335
2022-07-20,NO1,162.84458333333333
2022-07-20,NO2,271.68583333333333
2022-07-20,NO3,2.1062499999999997
2022-07-20,NO4,2.1062499999999997
2022-07-20,NO5,162.84458333333333
2022-07-21,NO1,189.4375
2022-07-21,NO2,328.2629166666666
2022-07-21,NO3,2.427916666666667
2022-07-21,NO4,2.427916666666667
2022-07-21,NO5,189.4375
2022-07-22,NO1,174.56541666666666
2022-07-22,NO2,310.60291666666666
2022-07-22,NO3,1.9495833333333332
2022-07-22,NO4,1.9495833333333332
2022-07-22,NO5,174.56541666666666
2022-07-23,NO1,166.49541666666667
2022-07-23,NO2,306.6516666666667
2022-07-23,NO3,1.8133333333333335
2022-07-23,NO4,1.8133333333333335
2022-07-23,NO5,166.49541666666667
2022-07-24,NO1,148.33333333333334
2022-07-24,NO2,254.94041666666666
2022-07-24,NO3,1.8145833333333332
2022-07-24,NO4,1.8145833333333332
2022-07-24,NO5,148.33333333333334
2022-07-25,NO1,169.77958333333333
2022-07-25,NO2,263.4370833333333
2022-07-25,NO3,2.2125
2022-07-25,NO4,2.2125
2022-07-25,NO5,169.77958333333333
2022-07-26,NO1,152.97416666666666
2022-07-26,NO2,209.78625
2022-07-26,NO3,1.7591666666666665
2022-07-26,NO4,1.7591666666666665
2022-07-26,NO5,152.97416666666666
2022-07-27,NO1,171.68625
2022-07-27,NO2,265.9479166666667
2022-07-27,NO3,1.68625
2022-07-27,NO4,1.68625
2022-07-27,NO5,171.68625
2022-07-28,NO1,205.4595833333333
2022-07-28,NO2,423.7316666666666
2022-07-28,NO3,1.795
2022-07-28,NO4,1.795
2022-07-28,NO5,205.4595833333333
2022-07-29,NO1,211.72583333333333
2022-07-29,NO2,415.8141666666667
2022-07-29,NO3,2.25625
2022-07-29,NO4,2.25625
2022-07-29,NO5,211.72583333333333
2022-07-30,NO1,212.24708333333334
2022-07-30,NO2,372.3420833333334
2022-07-30,NO3,1.7558333333333334
2022-07-30,NO4,1.7558333333333334
2022-07-30,NO5,212.24708333333334
2022-07-31,NO1,215.48791666666668
2022-07-31,NO2,313.7704166666667
2022-07-31,NO3,2.455833333333333
2022-07-31,NO4,2.455833333333333
2022-07-31,NO5,215.48791666666668
2022-08-01,NO1,145.39833333333334
2022-08-01,NO2,145.39833333333334
2022-08-01,NO3,45.361250000000005
2022-08-01,NO4,45.196666666666665
2022-08-01,NO5,145.39833333333334
2022-08-02,NO1,122.90916666666668
2022-08-02,NO2,122.90916666666668
2022-08-02,NO3,13.984583333333333
2022-08-02,NO4,13.984583333333333
2022-08-02,NO5,122.90916666666668
2022-08-03,NO1,263.5516666666667
2022-08-03,NO2,263.5516666666667
2022-08-03,NO3,16.875833333333333
2022-08-03,NO4,16.18916666666667
2022-08-03,NO5,263.5516666666667
2022-08-04,NO1,170.61791666666667
2022-08-04,NO2,170.61791666666667
2022-08-04,NO3,21.745833333333334
2022-08-04,NO4,15.64125
2022-08-04,NO5,170.61791666666667
2022-08-05,NO1,181.53958333333333
2022-08-05,NO2,181.53958333333333
2022-08-05,NO3,13.78625
2022-08-05,NO4,13.300416666666665
2022-08-05,NO5,181.53958333333333
2022-08-06,NO1,142.94958333333332
2022-08-06,NO2,171.46583333333334
2022-08-06,NO3,7.820416666666667
2022-08-06,NO4,7.165833333333333
2022-08-06,NO5,142.94958333333332
2022-08-07,NO1,161.59166666666667
2022-08-07,NO2,203.12375
2022-08-07,NO3,1.0945833333333332
2022-08-07,NO4,1.2783333333333333
2022-08-07,NO5,161.59166666666667
2022-08-08,NO1,274.10583333333335
2022-08-08,NO2,344.2925
2022-08-08,NO3,2.2395833333333335
2022-08-08,NO4,1.52125
2022-08-08,NO5,274.10583333333335
2022-08-09,NO1,434.79333333333335
2022-08-09,NO2,434.79333333333335
2022-08-09,NO3,84.60458333333334
2022-08-09,NO4,56.54125
2022-08-09,NO5,434.79333333333335
2022-08-13,NO1,259.3745833333333
2022-08-13,NO2,372.13708333333335
2022-08-13,NO3,48.41416666666667
2022-08-13,NO4,0.9058333333333333
2022-08-13,NO5,259.3745833333333
2022-08-14,NO1,259.31458333333336
2022-08-14,NO2,351.0391666666667
2022-08-14,NO3,19.38
2022-08-14,NO4,0.9058333333333334
2022-08-14,NO5,259.31458333333336
2022-08-15,NO1,281.03000000000003
2022-08-15,NO2,403.785
2022-08-15,NO3,72.21875
2022-08-15,NO4,1.0283333333333333
2022-08-15,NO5,281.03000000000003
2022-08-16,NO1,319.6641666666667
2022-08-16,NO2,445.92541666666665
2022-08-16,NO3,78.37625
2022-08-16,NO4,1.0258333333333334
2022-08-16,NO5,273.11791666666664
2022-08-17,NO1,302.40833333333336
2022-08-17,NO2,496.98499999999996
2022-08-17,NO3,30.626666666666665
2022-08-17,NO4,1.1558333333333333
2022-08-17,NO5,292.24083333333334
2022-08-18,NO1,343.54625000000004
2022-08-18,NO2,532.5179166666667
2022-08-18,NO3,10.040000000000001
2022-08-18,NO4,1.4095833333333332
2022-08-18,NO5,320.03416666666664
2022-08-19,NO1,374.5416666666667
2022-08-19,NO2,492.455
2022-08-19,NO3,25.269166666666667
2022-08-19,NO4,0.7279166666666667
2022-08-19,NO5,374.5416666666667
2022-08-20,NO1,363.39958333333334
2022-08-20,NO2,444.53125
2022-08-20,NO3,39.709583333333335
2022-08-20,NO4,0.77
2022-08-20,NO5,363.39958333333334
2022-08-21,NO1,321.66333333333336
2022-08-21,NO2,367.6954166666667
2022-08-21,NO3,36.7025
2022-08-21,NO4,0.6316666666666667
2022-08-21,NO5,321.66333333333336
2022-08-22,NO1,394.4766666666667
2022-08-22,NO2,542.2095833333334
2022-08-22,NO3,6.141249999999999
2022-08-22,NO4,0.7333333333333334
2022-08-22,NO5,394.4766666666667
2022-08-23,NO1,443.64416666666665
2022-08-23,NO2,544.1529166666667
2022-08-23,NO3,36.479166666666664
2022-08-23,NO4,0.6016666666666667
2022-08-23,NO5,438.635
2022-08-24,NO1,452.62416666666667
2022-08-24,NO2,570.1775
2022-08-24,NO3,25.530833333333334
2022-08-24,NO4,1.2579166666666668
2022-08-24,NO5,452.62416666666667
2022-08-25,NO1,476.47291666666666
2022-08-25,NO2,560.5833333333334
2022-08-25,NO3,17.37875
2022-08-25,NO4,1.3625
2022-08-25,NO5,476.47291666666666
2022-08-26,NO1,490.305
2022-08-26,NO2,647.1341666666666
2022-08-26,NO3,12.275416666666667
2022-08-26,NO4,9.8925
2022-08-26,NO5,490.305
2022-08-27,NO1,512.4695833333334
2022-08-27,NO2,595.8570833333333
2022-08-27,NO3,12.792499999999999
2022-08-27,NO4,10.154166666666667
2022-08-27,NO5,512.4695833333334
2022-08-28,NO1,484.49500000000006
2022-08-28,NO2,497.7991666666667
2022-08-28,NO3,13.390833333333333
2022-08-28,NO4,7.495
2022-08-28,NO5,484.49500000000006
2022-08-29,NO1,597.2333333333333
2022-08-29,NO2,644.87625
2022-08-29,NO3,19.624166666666667
2022-08-29,NO4,8.607916666666666
2022-08-29,NO5,597.2333333333333
2022-08-30,NO1,660.0604166666667
2022-08-30,NO2,660.0604166666667
2022-08-30,NO3,27.419583333333335
2022-08-30,NO4,11.197916666666666
2022-08-30,NO5,660.0604166666667
2022-08-31,NO1,603.1825
2022-08-31,NO2,603.1825
2022-08-31,NO3,27.852083333333336
